Date,Brazil_M0_Growth_YoY_%,Brazil_Monetary_Base_XDC,Chile_M0_Growth_YoY_%,Chile_Monetary_Base_XDC,Colombia_M0_Growth_YoY_%,Colombia_Monetary_Base_XDC,Czech Republic_M0_Growth_YoY_%,Czech Republic_Monetary_Base_XDC,Hungary_M0_Growth_YoY_%,Hungary_Monetary_Base_XDC,India_M0_Growth_YoY_%,India_Monetary_Base_XDC,Indonesia_M0_Growth_YoY_%,Indonesia_Monetary_Base_XDC,Kuwait_M0_Growth_YoY_%,Kuwait_Monetary_Base_XDC,Malaysia_M0_Growth_YoY_%,Malaysia_Monetary_Base_XDC,Mexico_M0_Growth_YoY_%,Mexico_Monetary_Base_XDC,Peru_M0_Growth_YoY_%,Peru_Monetary_Base_XDC,Philippines_M0_Growth_YoY_%,Philippines_Monetary_Base_XDC,Poland_M0_Growth_YoY_%,Poland_Monetary_Base_XDC,Qatar_M0_Growth_YoY_%,Qatar_Monetary_Base_XDC,South Korea_M0_Growth_YoY_%,South Korea_Monetary_Base_XDC,Thailand_M0_Growth_YoY_%,Thailand_Monetary_Base_XDC,Turkey_M0_Growth_YoY_%,Turkey_Monetary_Base_XDC,UAE_M0_Growth_YoY_%,UAE_Monetary_Base_XDC,United States_M0_Growth_YoY_%,United States_Monetary_Base_XDC
2005-05-01,-194.46057307190821,5.599840308736443,145.54838541244467,9.37840178806957,15.899321483180051,19.94700037529471,809.8512288359,-4.07138567586621,459.03568743912206,34.7861234406516,,,-87.36621499978303,3.122029801134954,-84.14128417227457,-4.185704752511087,17.89062003613391,9.62843399267677,-8.771715310064621,11.21899647471818,,,-72.2281549406473,3.743106298264721,37.99363743295048,9.63582662408732,965.4835265085172,60.78962163963101,249.32867461832365,8.860856625742938,-18.953288450900764,10.3153995396056,-50.355679187457426,17.41614615416429,-9.735849809177788,20.15835345145055,-21.359323085120618,3.51295953726743
2005-06-01,-316.62717844455284,4.489892953133152,-69.58969692024995,2.019522464458791,-11.05746914388116,17.51207230272519,-198.8253999388038,0.782636780908967,667.2221853142407,36.9343864604401,,,-22.501446560127114,12.71055550903498,-107.29730864507636,2.354260028654933,3.9561421676196584,9.0690326763848,-21.744768340321297,12.6599639577758,,,163.09504282314902,9.021141380332852,-3615.598671541963,12.4931899195243,-2202.0689523468673,69.10805849211876,-128.55542070762542,-3.843960984931472,-4.990917203537659,10.70212696313744,-37.324262713946176,22.13246717561081,56.313865163480244,28.08152564590469,-49.88412633577279,2.744217350695017
2005-07-01,-462.92683952472765,3.52736171793919,-113.10576730329277,-0.9675977639677587,-1.85613770137526,16.87444173068914,-207.9974371174883,0.967892655255694,174.80156926731118,33.2398147054532,,,-66.01866004411983,7.939298961628648,-198.57994510475183,46.7562656641604,-2.679921765777804,7.750315604467795,-27.424801714152757,11.81640089436561,,,-14.619262166739022,16.40851305825505,-411.9007218225837,12.354975969633,1349.347628981915,68.56210973542476,-71.96012112175755,2.143289564908988,-36.38105628175812,8.215329774438867,-18.423302942897067,28.8164037806506,54.16782050088411,31.06044716640799,-38.83471050859184,3.334470136816831
2005-08-01,68.1333183004422,5.867071791229316,-114.12202592931087,-1.121127842320911,-19.433542256354606,15.20760801695387,-239.53764466630005,1.98621374374357,409.48972692598005,41.9355378156438,,,-29.000097431783146,12.53150729988229,-117.48025105304478,7.62637442871197,18.590363388376808,7.130837767991095,-27.14828509671672,10.42767178574681,,,200.22961758488677,18.42788802503991,-61.982114154015,6.27702918804667,343.91150318614467,70.25808559294347,-11.1491241782688,6.120835448181649,-54.8471141124995,6.140033644881095,-30.728734634366795,23.07658829291887,90.13720815526179,41.79644223332428,-9.353117685676704,4.483006854737866
2005-09-01,115.54072834554012,8.323727314157038,-192.94668111213076,-4.718839694526287,69.92261762909509,22.09365633323752,-248.5934078866912,1.99619242568469,212.9053042580419,36.3125105596677,,,53.417016063387265,26.51955702597,-146.847308979057,14.92239489238088,81.47974595172147,10.54723653449644,-35.997378332027786,11.28452442294235,,,332.37928976407557,25.34190203787372,-487.76709586422805,14.6667083053573,134.77207080687057,55.96365241113697,-180.6067665743956,-6.017155045532631,-48.59791873474493,6.703210492337229,-28.344161134494104,27.48890237989137,157.99095202425622,51.28621773904235,-24.520337044164297,4.388455737340439
2005-10-01,86.70764585773671,6.606137133465616,-81.05485137420494,0.3476319924406007,18.60337192373609,17.1451921887265,-269.3774116063534,3.14774250932601,135.7955644808606,28.5827238254976,,,139.88274874107117,39.1966161819845,-262.85733006080545,26.43848877730925,-10.80605215219894,10.9802692235134,-27.13782268310576,10.96001870320822,,,104.50683485003256,16.40247360335257,-573.0394640487355,12.8300851783565,530.8643591351993,55.72671801540462,-43.668565394037984,2.023456682131997,-71.58277012540182,4.615962127701946,5.891005265624338,29.88848773676901,208.34247940866274,59.81878660490174,-39.49146093439989,3.145408048323255
2005-11-01,255.46793206506572,6.428047278349975,-139.0542893987367,-1.708788698579,22.494378097616384,21.01953227971754,-268.32941927866455,3.27659060406248,104.45205384173168,20.3372760691872,,,2168.632367297655,23.97621153576858,-634.8413333110989,113.5342416152493,148.5580530549448,7.328536547996864,-18.08656456352201,10.97082960506927,,,207.41833984808986,12.78855117729051,397.4873504690792,18.8003844722808,410.25228469249623,52.29225523623965,-106.94161802350601,-0.9018055695946628,-90.9542722721364,1.639766386796708,51.46759077708438,25.94085079613049,25.868930242456244,33.12684807425983,-56.18580844788457,2.480067299654929
2005-12-01,64.42194516063482,7.745997802132525,-633.5427649669577,-64.61625524430816,15.457166073635143,18.39424012147542,-86.94745852345152,-0.484112530166768,116.83881713369311,36.4278297873329,,,1796.0479996873535,30.93913812221852,-393.864778314331,35.97682848112145,-49.319499233555305,5.066028453941454,-2.71154992383813,11.71623596800321,,,-4.695352246624507,9.299705537263232,-2.5545157197808033,5.91629361188091,19.1646026927083,37.10245588381908,-339.22283166332454,11.49008964790461,-59.17601775236282,5.059158658804567,27.376192887593476,40.70774712189948,-34.43470135471457,19.32038125844502,-1.078240680795095,4.301343884559699
2006-01-01,47.02747527830071,5.820015069189633,-915.1771762253837,-62.49285056507581,13.723647827203479,20.12893845000047,-188.80212274589803,4.24325889767723,441.9516869273398,45.2788536429561,,,1066.1763207118797,28.85923797074979,-461.9656425138178,51.80865893749344,82.5795699077154,13.385909227788,-12.514607085416962,12.02937745610311,,,-40.55737663391058,6.314855039360072,-28.86842730628483,9.60685033507074,25.893434034656714,44.6811238800468,866.3751985424558,10.25569152864385,-19.45010465336765,10.09771359273049,132.95512012547368,30.66085161153284,90.11254769400023,22.87130927527587,-33.49676403142253,3.61850771515077
2006-02-01,491.4034487381807,9.89475668373598,-1360.4158724826918,-62.23571402564563,3.8332606751505516,19.04769781631348,-191.6377582477915,3.82721872457943,52.06261208893304,38.8214092398825,,,190.83315220045986,30.33393282946659,-407.4369625911677,66.25395275432253,-45.18501034473172,5.639555345221523,1.5386883928514283,12.62769168586906,,,-58.200274297484825,4.407542851141519,96.78376633290635,10.9813324703217,-65.44612928649882,21.76956667786362,7.204506191038407,6.000338502489022,-75.71540758734857,3.529374313082153,21.42498105459012,29.57855263370135,167.61506320030725,31.4111931029444,-26.041435757801214,4.420007869050378
2006-03-01,-20.084631964097998,6.343065647589321,-966.7989848678664,-62.9599586819312,30.156871522939667,21.86306595375792,-315.88378049939973,7.43114571414222,-7.945306083653647,27.6426469745885,,,76.66629078569514,28.47041610232602,-878.2428924344977,94.00260264553788,-8.123834057459089,6.931132331061302,-20.50678223201655,13.20739783436764,,,11.492796230813717,11.35794514356888,7.6742535882223795,10.1307472508442,-77.0604221722672,15.93812091967074,-23.166286419300285,7.021924653986676,58.455773145141606,10.15986470794275,6.4800610761491795,34.14555971010619,22.77806245239027,24.48006932409012,-39.59834046527384,3.368258256809422
