Date,Brazil_CreditGrowth_YoY_%,Brazil_Credit_Deviation_From_Trend_%,Brazil_DomCredit_PS,Chile_CreditGrowth_YoY_%,Chile_Credit_Deviation_From_Trend_%,Chile_DomCredit_PS,Colombia_CreditGrowth_YoY_%,Colombia_Credit_Deviation_From_Trend_%,Colombia_DomCredit_PS,Czech Republic_CreditGrowth_YoY_%,Czech Republic_Credit_Deviation_From_Trend_%,Czech Republic_DomCredit_PS,Hungary_CreditGrowth_YoY_%,Hungary_Credit_Deviation_From_Trend_%,Hungary_DomCredit_PS,India_CreditGrowth_YoY_%,India_Credit_Deviation_From_Trend_%,India_DomCredit_PS,Indonesia_CreditGrowth_YoY_%,Indonesia_Credit_Deviation_From_Trend_%,Indonesia_DomCredit_PS,Kuwait_CreditGrowth_YoY_%,Kuwait_Credit_Deviation_From_Trend_%,Kuwait_DomCredit_PS,Malaysia_CreditGrowth_YoY_%,Malaysia_Credit_Deviation_From_Trend_%,Malaysia_DomCredit_PS,Mexico_CreditGrowth_YoY_%,Mexico_Credit_Deviation_From_Trend_%,Mexico_DomCredit_PS,Peru_CreditGrowth_YoY_%,Peru_Credit_Deviation_From_Trend_%,Peru_DomCredit_PS,Poland_CreditGrowth_YoY_%,Poland_Credit_Deviation_From_Trend_%,Poland_DomCredit_PS,Qatar_CreditGrowth_YoY_%,Qatar_Credit_Deviation_From_Trend_%,Qatar_DomCredit_PS,South Africa_CreditGrowth_YoY_%,South Africa_Credit_Deviation_From_Trend_%,South Africa_DomCredit_PS,South Korea_CreditGrowth_YoY_%,South Korea_Credit_Deviation_From_Trend_%,South Korea_DomCredit_PS,Thailand_CreditGrowth_YoY_%,Thailand_Credit_Deviation_From_Trend_%,Thailand_DomCredit_PS,Turkey_CreditGrowth_YoY_%,Turkey_Credit_Deviation_From_Trend_%,Turkey_DomCredit_PS,UAE_CreditGrowth_YoY_%,UAE_Credit_Deviation_From_Trend_%,UAE_DomCredit_PS,United States_CreditGrowth_YoY_%,United States_Credit_Deviation_From_Trend_%,United States_DomCredit_PS
2007-04-01,25.594655026101588,52.984283047601764,911873676143.44,16.671316054695986,38.69163237850561,56119881188789.0,31.763328460036156,57.49453795292635,110576793212510.1,24.246593433603913,51.4655379519961,1270487188690.64,12.711436269983167,40.7518009649815,11638081809096.3,,,,15.802772516243312,45.306065199534764,846245992406000.0,23.320824300205523,56.1724657609514,15757893000.0,7.312432360576038,18.492703575884118,632525271037.84,29.29253914610277,51.36780245709281,1840180479000.0,15.692758129940533,,64668485533.79769,29.534722813103453,32.756889657781116,367128766351.753,56.92302906731976,126.34870356344476,94891635000.0,24.685623151989855,53.388611511362946,1459947703302.2,14.734171517181927,26.618759195239267,1262868857000000.0,3.970899114373583,15.218594747892938,7515546258904.745,30.76162721301312,100.24568003697149,210976981078.792,30.9564215637697,79.54255230469568,422874000000.0,7.676150640011947,,
2007-05-01,24.399377011319444,53.52163515955638,928583371400.01,18.160941757082803,40.54246981115769,57515460416000.0,32.8448936869838,60.556851448279595,114483659978169.8,24.336432424544352,52.58529894425804,1296514159490.42,12.996295408320835,42.353784271372355,11923950287149.4,,,,15.425100042549467,45.24112731568985,858740771239000.0,26.13215876565178,59.35829749083305,16351599000.0,7.2802632165483105,18.824955590800396,637699697644.72,27.56341693830906,50.12907285728115,1849089266000.0,16.104547035116944,,65638508982.94089,29.41766253372995,34.87702900816188,376272663595.514,57.784873149962856,126.29313560866964,97720926000.0,23.903530415406383,52.67865578603226,1471133176582.9,14.477966201631197,27.148546075628293,1278194428000000.0,3.5054804608712464,15.209924194999,7558208127117.943,21.52999376631801,97.35004965293832,213861429645.4621,34.62590204741674,84.6910018028882,444563000000.0,7.676150640011947,,
2007-06-01,24.868136802071405,52.6796011964868,936742763397.89,18.909454620171395,40.01949531176815,57949365191000.0,37.82315322273355,59.295254441974166,115332593792340.9,24.580548827891402,54.80593270456914,1333271000000.0,11.866959320146231,44.09209250407525,12229541250000.0,,,,12.952511943060152,48.04697345073434,888974640235000.0,30.946335875382182,63.63090788172485,17086915000.0,7.722105745363517,19.223486627629267,643343274563.99,25.0816671698205,51.62500396604608,1892336248000.0,19.533892099051098,,68183030457.65116,30.601227407607222,37.56186600701732,387311000000.0,58.08829353445824,127.7699747956791,101351363000.0,24.289886107187762,52.57555084669684,1491428492260.4,14.172549061089935,27.76077350008453,1294783938000000.0,3.669436480914867,15.06435441119427,7591627112338.526,20.495426880643453,95.57154571617637,217956670329.9743,30.520580531994135,76.85394115070304,434550000000.0,7.548996662201635,,8134821476627.3
2007-07-01,25.008130314898857,53.85312773017561,957025951753.47,19.705901857290975,42.261119650354786,59561035119226.14,32.018313419470324,61.31717747285982,118651434254260.5,24.705018288249114,55.74721086833496,1360479298290.05,14.697412570824353,46.91350848637317,12638140928632.0,,,,19.545139787313957,48.069093504519714,902841835004000.0,30.76549647658471,63.23592946386996,17347118000.0,9.942561851608911,21.82808209875676,661351927889.15,25.405481778694572,51.526429234812184,1916657176000.0,21.772430066852877,,69731579290.01,31.99126025675283,40.35935258541234,399021784488.851,54.035196254401406,123.50975370124931,102427851000.0,22.61385851819675,53.00006703104948,1517641022555.4,14.285613873812132,28.174627259203582,1309543582000000.0,2.9466714284200446,14.378230453317158,7588094666015.522,23.92787559905496,96.87768379489671,225630771826.0432,28.177893335528424,79.93443302296438,451572000000.0,7.548996662201635,,
2007-08-01,26.953769061736388,56.17916705422918,986025260674.03,16.74830739690436,41.54694199321362,59933048938719.12,31.709276132652043,61.23454648599389,120459595853232.0,25.94471770421485,57.001242940449906,1391364370198.8,14.276679715676277,48.35254339842855,12936754827785.7,,,,20.659070009332336,49.34603200807551,924823496802000.0,30.841016669958865,62.55296521742794,17579519000.0,10.218217848274191,22.5440691830679,669274640866.98,24.613544724586568,53.4415539095622,1968141853000.0,23.205394013092338,,70648287934.98532,32.713949307697064,42.744515763002745,409876882013.296,52.787340746093456,122.97034732577565,105252785000.0,23.461174585753362,53.674270788675656,1546941631419.5,14.328383253784427,29.12398831746132,1330049168000000.0,2.85264912364247,14.13163655843947,7613284234089.629,25.464911379188205,95.54462720804634,230441656460.198,29.87563539594977,80.08967212860038,461691000000.0,7.548996662201635,,
2007-09-01,28.90686002455931,59.24655423407552,1020074498816.05,20.322894944514847,43.217321083660856,61344384982054.26,31.023043040185616,62.424609255234486,123196721872208.4,26.29720420765196,58.39390623485096,1424563000000.0,13.382532310292294,46.788780922294215,12970392550000.0,,,,20.736770053785712,50.74006556066348,948139411240000.0,31.852232889458953,63.65077873637192,18014310000.0,11.846305749633522,23.59493642947435,679203855815.6,25.076457749472848,54.47247668320062,2009226520000.0,23.014387680845584,,72320940768.997,32.73343931496178,44.4954013043176,419143000000.0,50.74997566741071,122.91054981916972,108403905000.0,22.511875957272242,54.78128027592164,1581607088525.4,14.19529769736485,29.664955041043008,1346551641000000.0,2.6549919294569735,13.749817214729815,7628441287595.639,23.780370918527538,90.75801175322212,230984533319.3609,30.25187426920697,80.7511300930545,473433000000.0,8.346796309446658,,8379647805401.995
2007-10-01,29.192121141321834,60.97311375575936,1046740699136.26,20.340804040147397,43.374546439636724,62113892148078.49,32.553189432419316,63.39562946264906,125865699915078.5,25.75559989429481,58.15824019891418,1443668642056.94,15.37528899496079,47.67245409607119,13222715213570.1,,,,23.212690062583242,52.98371019980521,977756553538000.0,29.790520856143242,63.45136453450301,18314987000.0,12.356030873948121,23.652988489162095,683738373506.33,23.436655745073832,54.546601186560274,2038340058000.0,22.767143567080005,,72567750301.288,32.53542592393539,45.24642773114982,425600844406.324,47.937771631460556,121.23298668122227,110950009000.0,22.025388854533844,54.8306209846102,1606198327762.8,14.926369540268936,31.47674998651228,1376643704000000.0,2.8871614263683787,13.689835623191659,7665275893123.313,25.55569217990643,90.27943118900022,236732851132.7086,33.248580411020214,84.53367839049058,494195000000.0,8.346796309446658,,
2007-11-01,29.94165826530042,64.28516307534159,1085212898944.04,22.78420504977998,47.30281035293062,64600559685799.96,32.80792310375733,66.72452561163583,130504943142260.0,24.10019120735516,58.27906169208706,1466542406845.22,17.317485860423588,49.52036060275479,13569353951126.5,,,,22.804532552243508,52.34992499341957,989229917223000.0,30.46866864914999,65.51271631082425,18881975000.0,11.12872252360737,22.455189401700057,681172080128.63,21.687216343026904,53.19903587394984,2048219472000.0,26.408671905604386,,76562898960.64,33.323429988452745,47.30577369173833,436120136669.767,50.90253874838038,125.33043110464565,116631703000.0,22.83975306037305,56.46004276395049,1648340655113.6,15.976876848052157,33.255656348840255,1407205615000000.0,3.21470488085962,13.914122087422633,7721718623181.935,26.056778042696237,90.58829507578017,243670377041.9822,32.034967692892444,90.10535870555552,521076000000.0,8.346796309446658,,
2007-12-01,29.68172493749437,64.80095217159842,1106900503834.83,21.034240539402393,42.85027834727559,63398508071445.0,25.59192901775933,64.59113222612423,130979578831392.5,24.945391914488347,58.68489221373777,1492945000000.0,19.034084226324065,48.725012588605246,13687988530000.0,,,,22.404968970836325,52.47335376755201,1005738986021000.0,31.859322138440007,67.06525426071191,19411322000.0,9.24655247476558,20.74287190402075,675852872070.53,17.958535357501006,51.47140698558291,2052106474000.0,30.212099402804405,,78667092097.331,32.04188011144065,47.375344107653746,440769000000.0,51.22162672710482,125.76640697972901,120636035000.0,21.957686340917924,54.40634454695247,1651656075708.3,14.492628985916877,32.15884200806101,1407145661000000.0,4.785793579368924,14.823446390186534,7826171722860.658,26.413374550680977,89.6355616452683,248704279477.1676,37.58557138746828,89.2181639550906,530790000000.0,8.846752375685817,,8594437027799.624
2008-01-01,29.78740759323919,63.35959571304785,1114843803786.16,9.47156405740932,31.198535713493154,58798590023322.0,28.817913333277968,61.06661638868225,130135748207626.3,24.511030010965772,57.446449510448495,1503802311348.98,21.12264651217086,51.32881020369591,14148358077157.0,,,,24.195339337988496,49.729701030142756,1003113253727728.0,34.282765077944674,68.91033482933618,19991066000.0,10.883063704123352,21.555636876725046,684734674453.09,20.212840553038912,50.49126149279647,2065600960000.0,30.727383909447536,,79248440362.846,32.913891883947535,49.98938311344004,453308002654.514,54.408761646337965,130.38694050045407,127200735000.0,17.16069758449712,48.53679343838479,1610330014091.1,15.643415714733266,33.32253605135147,1431583744000000.0,5.211959888412876,13.869509064477933,7798290672935.26,26.802513901366677,87.54496846486325,252224633744.1892,38.91764389403103,94.06975727927018,557721000000.0,8.846752375685817,,
2008-02-01,29.65372129372259,63.031720031405435,1130430349728.89,7.502130543568808,31.040696040438753,59315590723909.0,27.157815168103628,62.57998877181489,133407982998033.8,24.254339212816724,56.176173282981814,1514259348490.41,23.933004913756672,52.46172956449758,14483523296814.6,,,,25.50726890117774,51.42424104865944,1030628812802882.0,33.89990218018677,67.03238408262055,20134302000.0,11.256993692834438,21.65595090274032,689709656834.65,17.894129906695746,49.237793938339244,2075251558000.0,30.36863697017509,,80031874121.371,32.27934519520759,50.633010955327876,460006589168.698,54.52212664400644,132.27274692067857,132573521000.0,16.318641106471432,49.48649166130049,1642840741301.2,15.842434432416951,33.316204905876404,1443619549000000.0,5.452401441556609,14.383048052563549,7871543199789.464,28.005670905015467,89.13311500443261,260964669730.563,46.26593403891776,101.76522186343821,594944000000.0,8.846752375685817,,
2008-03-01,31.175018889922,64.95118434286881,1162833445311.94,6.400331341034926,30.506607526656808,59660773099923.0,28.60978809890733,65.78807501248589,138354183622644.6,23.94182946883405,56.56290388120476,1541322000000.0,25.669638366795056,50.9758573589527,14567408290000.0,,,,26.358854997744842,52.39625117011679,1053869200579409.0,34.51103297383109,68.57289441480027,20699728000.0,10.474533902459736,21.075714718592362,690795552658.55,12.607405598520337,43.64766730988648,2022259500000.0,26.505729887086062,,79696654360.794,32.21019963093441,53.195558918228414,472863000000.0,53.80194288860667,134.64736441633073,138529270000.0,17.644204487845826,50.73145252159197,1679487057247.1,17.808348852241764,35.10993618314538,1475831751000000.0,5.4827140496436,14.328731534497965,7905933875149.375,33.764578643528466,93.42518554095244,273946303369.5708,43.02800312798345,97.21649262326501,596258000000.0,9.881221277080465,,8723489128310.621
2008-04-01,30.650425947140203,66.08979944511421,1191366841981.25,9.01883542575479,32.487934597916976,61181240914335.0,24.128642019281486,61.918591033444415,137257471803157.8,23.24177104580949,56.62233932245844,1565770912252.46,23.381356397835784,46.62578246186019,14359223194752.8,,,,27.732623981786908,53.80440493214973,1080932211440897.0,31.36324761184759,65.56123245320656,20700080000.0,10.320600271277502,21.50859879285548,697805675876.47,10.719455143182177,42.97056246413433,2037437800000.0,29.346934217971942,,83646703443.16,31.302551865670303,54.502752668478074,482049438852.806,48.40455641848727,130.74838394514893,140823510000.0,15.244711462094784,49.02802050697452,1682512518168.1,18.981363319817767,36.33506295275972,1502578583000000.0,6.158689075498325,14.81422431619479,7978405385315.935,32.923073339540075,92.90393715743126,280437087288.9103,45.618553044169175,98.57557807684013,615783000000.0,9.881221277080465,,
2008-05-01,31.438376164565575,67.17573671842825,1220514904702.35,8.047058579411924,33.16338540598356,62143763207894.0,26.102617569867583,67.51475823150501,144366891922259.0,22.80986207415696,56.77604949676436,1592247251042.1,18.4534154912527,42.23095943798746,14124326376607.5,,,,29.118411579591918,55.18995450106673,1108792443410134.0,28.433035815029474,64.97526508717503,21000855000.0,10.836827522212689,22.25856959347798,706806113988.15,11.895863441781508,43.41827467650131,2069054400000.0,29.238025443924798,,84829912940.386,30.486321937418225,55.68142878651463,490984359181.741,50.72503610946135,133.38527218564178,147289901000.0,15.915704563882915,48.98941588234612,1705274386709.1,19.38612081009634,37.20118240904233,1525986744000000.0,6.679679278652384,15.452885743393704,8063072189222.461,32.35016973914404,89.72265072027051,283045965142.3292,44.25716940006252,101.5337030498866,641314000000.0,9.881221277080465,,
2008-06-01,32.36657412816828,66.86145192960964,1239934304303.32,8.836202834678787,33.71642142826266,63069888640685.5,25.137101539251326,64.6477686187615,144323865001773.9,22.365745598606736,58.082803619853095,1631467000000.0,15.712684071448724,40.60958025113332,14151130430000.0,,,,30.409867795074085,59.48872557974107,1159310653062199.0,24.127567790909012,63.685284079980256,21209572000.0,11.247517577445777,22.965918976437553,715703422453.89,10.586303370329997,43.26749628305612,2092664704000.0,30.161982219185866,,88748383980.79,30.135988908138422,58.06727727730623,504031000000.0,51.88838654296144,135.85314094273008,153940950000.0,16.128767767989018,49.2391807595987,1731977530202.7,18.775162238690047,36.992820486306975,1537881723000000.0,7.707404894259162,16.479076839523955,8176744551948.812,34.971478614887566,92.06148217121051,294179340684.1423,56.493153837302955,107.98210646155837,680041000000.0,7.486150705496009,,8743806471990.676
2008-07-01,31.298363448787626,66.1490005619461,1256559412432.49,7.493637317277124,34.298518033980024,64024323073477.0,23.61959481185032,64.61317836754763,146676422263565.8,20.747866645254966,56.67905704766317,1642749728835.57,12.423834961214176,39.35424305754698,14208282699770.9,,,,30.61961518402514,59.464473699973155,1179288530602616.0,23.43192108337535,62.38484969750876,21411881000.0,9.464704884970354,23.537482766147857,723946936114.92,9.311076922605599,41.704567939104734,2095118600000.0,26.740298838711894,,88378011977.112,27.445731027097576,57.77388860576501,508536230199.186,56.99489194594154,138.08101934263465,160806494000.0,15.229142089928116,48.608517786753104,1748764730295.4,18.75311615249473,37.22766499798831,1555123811000000.0,8.523327129614522,16.705740673987986,8234852797304.856,31.25863116532386,88.43216041200823,296159862586.6195,57.77417554675666,111.91510891276701,712464000000.0,7.486150705496009,,
2008-08-01,30.63669679022416,67.29290991374927,1288110830061.75,7.8941882901294,34.15910354912701,64664276669957.0,19.95965841945775,59.66092258789158,144502919718996.4,20.65495002698381,57.57251647121369,1678749985556.62,12.933268915177255,41.39584168897314,14609900118560.4,,,,31.77000694751504,61.89818474773388,1218639985988247.0,23.334375644748874,61.61632199183771,21681590000.0,10.166059874538558,24.9334084896511,737313501582.62,6.836953687809211,40.52669607915334,2102702800000.0,30.220612550382707,,91998633305.296,28.733932987049382,61.86284120196125,527650630620.404,55.9225145443895,134.90571391252882,164112789000.0,14.325710053807693,48.21723142524494,1768552004238.3,18.941654644153715,38.25378332490434,1581982488000000.0,9.49691331277065,17.527976865120426,8336311238055.955,30.32010505430607,86.25180839868258,300311808787.8131,58.19953172143273,111.27544017102753,730393000000.0,7.486150705496009,,
2008-09-01,30.798453555739137,70.0602685316138,1334241669567.85,7.662086798670753,35.49484154407517,66044645005490.0,18.704309453084832,58.96382709621278,146239817967242.5,20.116133859997774,58.012137643902605,1711130000000.0,16.207015646569612,43.89734954827503,15072506100000.0,,,,32.201703155424035,63.56445194402688,1253456449947090.0,22.33965663963815,61.51170462728203,22038645000.0,9.41956709130487,25.03517879222976,743181918700.88,2.5831024766684862,36.208853075909445,2061126900000.0,30.12816496200039,,94109913105.951,29.75189851673534,64.89757584653094,543846000000.0,53.07930558405622,129.82004796723226,165943945000.0,13.176333617213265,47.95432955988707,1790004915023.0,19.592447624517064,39.3420014166946,1610374066000000.0,10.561438475940621,18.268620443106414,8434114420858.305,34.095298721643495,87.2338223550204,309739399955.3912,60.547321373879726,113.69453464934,760084000000.0,5.054650872417654,,8803209746303.273
2008-10-01,29.919604766233654,70.11756311020679,1359921379245.14,10.764873141066488,39.469854612800525,68800373840798.0,17.198396343151188,57.88400231857346,147512581846555.0,19.826891184269456,57.18720623331623,1729903252778.99,23.036659362198186,53.000605335717395,16268787075753.8,,,,34.09658236148936,67.93389843152744,1311138122109944.0,21.16082310077534,59.908426811694184,22190589000.0,8.95427983293866,24.4605732734135,744962220795.27,2.3386119412661888,36.32986205324321,2086008922000.0,37.61288396088056,,99862574015.133,34.792561579796,71.75326916581662,573678280280.526,52.549188166356984,126.94051683020062,169253338000.0,12.4638748023441,47.27199534733669,1806392876412.5,19.897090017127628,41.35057981386894,1650555741000000.0,10.558055806183319,18.09455639800155,8474579999617.189,33.61833206552167,86.432010611777,316318487134.6796,56.113882172017114,110.88277352110858,771507000000.0,5.054650872417654,,
2008-11-01,30.33128804475198,73.62416618367476,1414371949221.56,7.847914608421647,39.55279178546772,69670356446504.0,15.10142345869614,58.27305025270727,150213047240703.3,18.96532333931782,56.03554530211584,1744676916211.63,17.4003866813238,47.73400787430764,15930474008780.0,,,,36.24792046612113,69.40948157821637,1347805190845069.0,18.742827484942648,58.88721532015225,22420991000.0,9.908898042506987,24.210688492659994,748668727042.6,2.8801220673093875,36.21417187295395,2107210693000.0,34.235232768743494,,102774385634.313,33.36586152765633,71.97462017364083,581635377565.227,47.5443224900866,123.46429105625336,172083456000.0,10.396867661750964,46.364575643622004,1819716451640.6,20.881331687977944,44.09752489525404,1701048887000000.0,9.735323276178542,17.35979773861837,8473452893625.579,28.54097564231113,80.1936245435064,313216280001.062,49.54248516531177,107.19250998132495,779230000000.0,5.054650872417654,,
2008-12-01,28.623847055210838,71.44818048286913,1423738011105.87,9.417690547854107,37.32048609086647,69369183373570.0,14.037439905323467,54.87899484741311,149365758498095.0,17.057828654103126,53.86541257409587,1747609000000.0,18.101346699477403,47.816012098176536,16165698790000.0,,,,30.65506990643867,62.27058467835431,1314048975262045.0,16.88152924360329,58.12830468810315,22688250000.0,10.218102367283155,22.750145059083433,744912210390.92,1.8097642335102249,33.56551828816022,2089244763000.0,33.45242835200955,45.9608631478913,104983144717.8,37.90874585100133,77.37135226281117,607859000000.0,41.91019955190005,115.52311554492948,171194838000.0,9.998649628481493,44.175792685229965,1816799379785.9,16.434919597140407,37.41769127707478,1638408919000000.0,8.786076864731207,17.223784712119254,8513785185997.054,24.572902072217182,74.16949088801573,309818138522.5053,47.58680457431377,102.74100397656977,783376000000.0,2.3338652787717296,,8795019609497.341
2009-01-01,26.558911968780485,66.82767546033745,1410934188223.13,17.126842040487155,34.78428678632373,68868931658650.0,15.837541938050958,53.80634960573636,150746051906405.5,16.50473039741005,51.89641375534846,1752000828547.15,22.89583477132655,56.546865740926364,17387742765358.5,,,,28.958529567102897,57.049318057626785,1293600101900000.0,14.516064325934398,56.97848639683399,22892982000.0,9.310113201322533,22.496673960740303,748484247773.38,10.374842438105759,43.8622535220843,2279903805000.0,33.173698943799494,44.90223342563794,105538079386.473,38.16643212177367,79.38502312305165,626319493790.217,38.14380396465475,114.49706343772628,175719934000.0,13.504953220321504,43.10406738183996,1827804329186.9,16.450690152569948,38.39752472948575,1667089150000000.0,8.714003073995613,16.06495133183934,8477833961893.952,22.07817844478537,69.2613694062872,307911238463.9376,40.0504911954185,96.98713726340077,781091000000.0,2.3338652787717296,,
2009-02-01,23.877168920477377,62.64589702375455,1400345113862.0,14.366550894252672,31.314984039911252,67837195253486.0,12.353239983728104,50.56501227603187,149888191295232.1,16.066161064712148,50.087532610509,1757542694356.34,20.140831708867868,54.28883840456702,17400625349540.7,,,,26.68777320023601,55.85806733563433,1305680692900000.0,14.185264530153564,55.14733843187627,22990406000.0,8.589423955131403,21.746364015226447,748951743319.66,9.511217579338883,41.579712835013844,2272633249000.0,33.94015647383877,45.372118999419946,107194817427.11,39.32981804682962,80.13078061808598,640926343692.174,33.57666950702773,109.74366831531574,177087294000.0,11.813104781841965,41.89603699086567,1836911239469.9,17.64064321353964,39.517507172828466,1698283323000000.0,7.374682045375303,15.069188033279177,8452044482838.299,18.41479933272776,66.20958653085422,309020789990.7619,31.2091558197074,91.95480355653551,780621000000.0,2.3338652787717296,,
2009-03-01,21.07714536693188,60.711584926867204,1407925540955.64,12.176391921386909,28.22826712965983,66925302655899.0,7.540554885122375,47.2121733364476,148786856774573.1,13.631934144844493,47.367863474160295,1751434000000.0,21.334250047302007,54.34321017783721,17675255600000.0,,,,23.723583655650483,53.119004971618665,1303884742000000.0,11.662612185049003,53.531786487951685,23113857000.0,8.801727320461406,21.353736280971944,751597493545.43,11.360356472549649,38.58389648970721,2251995388000.0,32.57284875796456,41.71257990441569,105656125050.8932,36.31559246547098,77.79778592364676,644586000000.0,27.037318539251665,102.49329799376123,175983870000.0,10.555506791995306,41.5166557375636,1856765427645.5,13.212090529145959,35.90991225975467,1670819978000000.0,6.58916800082745,14.113650059263206,8426869140217.296,12.778963964351497,62.71302219295342,308953802758.8413,30.931408886757072,87.2952067073757,780689000000.0,-6.546124805153719,,8152438642607.392
2009-04-01,18.81240019340218,58.83557773859137,1415491540066.26,9.81154543555116,27.47726300906444,67184066164679.0,9.861544119977662,46.95640833344858,150793177942992.1,11.783665107294517,45.16678026253945,1750276112899.72,17.36271037736259,45.15121062642747,16852373530496.8,,,,19.55476573108492,49.39189731640774,1292305973100000.0,11.481670602239213,50.930945528215,23076795000.0,8.321957165127758,21.21796227113599,755876765318.74,9.862702066291295,36.09491930324042,2238384220000.0,23.730879495752077,37.48222115103695,103496801839.4254,31.339159790023174,71.57175001616775,633119682761.797,24.515405843811156,96.21321701823872,175346965000.0,10.877587090078023,40.29150963132197,1865529282633.3,11.295280720768798,34.710343906310904,1672299052000000.0,5.927489769467598,13.845732958057463,8451324548297.188,9.823546377335468,58.9730370648167,307985954617.9851,26.352302678053796,82.26346497420073,778056000000.0,-6.546124805153719,,
2009-05-01,16.606569164783068,57.11669620380649,1423200556518.232,7.374306135105235,25.415943165852,66726434550719.0,4.206370229457979,44.47129870266174,150439497885270.7,10.044834124643188,43.28633101488947,1752185846263.47,17.53122298180316,41.13469766701676,16600493528368.2,,,,17.07281057108039,47.78586902760951,1298094476900000.0,10.672608329518019,49.71910782796373,23242194000.0,6.878185186582164,20.344869467094323,755421547418.34,8.11573359308484,34.383181692950885,2236973343000.0,24.621205614242925,39.05895667692902,105716060227.8217,30.333880096667375,70.35311578773144,639918965989.321,21.087329673743206,94.17162996430808,178349408000.0,9.038633798960195,37.996334341441205,1859407893791.2,8.818561598199581,32.50387616873431,1660556825000000.0,4.859357178437285,13.316878108791009,8454885666452.022,10.350020749228793,58.08604760563636,312341281264.4152,23.11176740255163,80.67570805841382,789533000000.0,-6.546124805153719,,
2009-06-01,16.012489660000394,56.20146103572503,1438478656570.687,4.568480569402489,22.845900627410504,65951224248379.0,4.5057411796528335,42.765920141226296,150826724819225.4,7.898474195310112,41.955742727191456,1760328000000.0,14.074756641190822,35.59123718512487,16142867600000.0,,,,13.872096243919586,48.10150391543991,1320131342621000.0,10.712677276090243,48.975733051022715,23481685000.0,6.152101864842874,20.24458098746518,759734226053.42,6.691506132460678,32.59121737690325,2232695491000.0,18.793739121243025,37.41391801121258,105427523740.4587,27.32292259801481,67.86662280310156,641747000000.0,13.145041653958867,84.8095478025048,174176552000.0,7.0622695041883565,35.853465479942436,1854294451137.6,7.830342164746562,31.087953124867703,1658303124000000.0,3.6213060366145022,12.995018430686311,8472849496007.081,7.707294608981963,57.29010968391941,316852609149.4299,17.836571618475936,79.14952060582665,801337000000.0,-7.444412032030523,,8092881490932.338
2009-07-01,15.329256804986024,54.78294516860321,1449180631671.49,2.5443784852539064,21.242222905957007,65653344175088.0,3.9389062587636525,42.255241126732216,152453869040236.0,7.165632581158832,40.03979014069545,1760463138631.91,11.469446474365785,31.517989789476253,15837894078947.7,,,,13.07406620995437,47.411934307015514,1333469493900000.0,10.25558193602889,47.55070259010118,23607794000.0,5.945558431912112,20.591752282631187,766989624217.67,5.39451613860904,29.683145896011858,2208140111000.0,20.183373749316715,37.21452178166387,106215676446.6684,23.872924412888842,62.02819378993366,629938700046.792,10.400361069995089,83.60569810807203,177530950000.0,5.575261931719688,33.576990806764414,1846262944578.9,6.703423564260502,29.95755847970735,1659370347000000.0,2.7907360270984727,12.335634121619139,8464665801097.769,7.2327183973298625,54.66407825749228,317580271453.4288,12.278515124974732,74.83605240640425,799944000000.0,-7.444412032030523,,
2009-08-01,13.671442552420565,53.8378255748119,1464214162205.15,2.9479999082796082,21.89455924098497,66570579486877.0,4.739409880209622,39.28717570788338,151351505373349.9,5.396484713637806,38.870048791766756,1769343471907.38,9.821737810856401,31.734050194899538,16044846202633.4,,,,10.90206802987952,47.25337677013766,1351496946300000.0,9.400403752676812,46.075568407222434,23719747000.0,4.953057201270816,20.854157128793858,773833061068.7,4.301622416634432,27.427334395094782,2193153135000.0,14.590392812191787,35.077715549146724,105421595286.3866,19.81959701105833,59.95622378031894,632228859235.676,7.873400408788367,78.5925279204057,177034046000.0,4.302178795362588,31.845948187382927,1844638273549.6,5.517742494757627,29.52165350767811,1669272208000000.0,1.8037316524191382,12.094179494499297,8486675922500.944,7.409374396110646,54.162655131086304,322563035056.6341,9.273500704415305,70.71904722723737,798126000000.0,-7.444412032030523,,
2009-09-01,11.87972855913264,54.27612281852431,1492745958235.35,1.0646529188067522,21.202021112821264,66747791246256.5,1.862394209249274,35.30697986086888,148963379868681.1,3.802282702074078,37.602037410520154,1776192000000.0,6.027209901079433,29.76525954798106,15980957680000.0,,,,7.609871379172084,44.91186665994441,1348842873582000.0,8.183052996225504,44.71841113307606,23842079000.0,4.522594316262962,20.52148147402142,776793021915.54,8.198706445488636,28.165912744504425,2230112644000.0,10.936422425074754,32.77506908169182,104402170747.0886,18.451546945274956,60.28480503280292,644194000000.0,7.830627384445998,76.12540553558215,178938397000.0,3.137741438340025,30.402783606777913,1846170640990.0,3.752555339524455,28.45286981169823,1670804244000000.0,1.0817693639058046,12.11340582604433,8525352086779.911,6.488194768732414,54.696587492249314,329835895500.0,4.793549134043085,66.79473502414278,796519000000.0,-9.920689166091046,,7929870670733.493
