Date,Brazil,Chile,China,Colombia,Czech Republic,Greece,Hungary,India,Indonesia,Kuwait,Malaysia,Mexico,Peru,Philippines,Poland,Qatar,Saudi Arabia,South Africa,South Korea,Thailand,Turkey,UAE,United States
1999-11-01,42175443954.49241,14646725856.16729,157423816199.3409,8471079860.46244,12761931419.26153,19064022322.9963,10889498816.64261,34618404567.09001,27070174873.84095,4743922897.067816,29831787383.47983,31702876948.91019,9166541547.842426,14769129768.28657,27077267918.41408,1517712719.373172,14240082748.55012,7632914038.523221,69680406132.3662,32842205142.12615,23670642211.07042,10241586462.3909,72317600973.23749
1999-12-01,36342324443.47034,14933460436.65102,158335824491.9989,8103202588.695166,12935823951.57173,18904105427.8738,10983018141.8656,35069386327.8742,27257494417.36447,4928011578.394474,30644836628.91778,31828590512.92152,9001412351.689768,15051921427.46754,27314088442.62419,1309741558.563864,17217714164.73485,7372897250.670711,74054390347.12206,34780947866.22399,24356860685.89922,10765745026.85372,71547978321.0814
2000-01-01,37559899800.44685,14443481492.27643,159638609287.1966,8049521596.772579,12906627892.54239,17423135619.06257,11273484136.17509,35005886122.61581,27860981715.64709,4892433709.267809,32235363725.74636,33685534254.55175,9346122301.67513,14793988830.49274,26955646277.83204,1014644369.717781,16453997309.37996,7359513326.147897,76788232746.3655,32630254631.30068,23936438840.53108,10999482054.2981,69897982151.16357
2000-02-01,38363974906.10822,14497999966.38408,160084971781.376,8115222074.008598,12775884295.73596,19049798070.0979,11579902152.22253,35860635357.25649,28400450132.2003,5135617932.751695,33278166865.09553,33378555538.59135,9330131922.937843,14609773016.05796,26261377171.97691,999285632.6632375,16403624812.54896,7407104752.824289,79726834266.81131,31924655857.33992,24160387177.73581,10754817485.2369,69309106533.4887
2000-03-01,39199949053.96539,14685658789.69911,160365967622.7676,8256140155.698624,12679941525.46939,17035301552.94561,10709279489.80416,38149303623.18221,29229949847.911,5467806419.441839,33681122749.04128,36431837175.06667,9301282671.389704,16044691566.14498,26206856636.04773,1076032337.465621,16704244579.55738,7385459813.863442,83648730575.38454,32283976431.05352,24122245594.37545,10796991236.51863,70789380321.13972
2000-04-01,28720679863.61999,14568033359.10188,160088221442.4231,8221386621.901508,12725738618.52433,16691309069.56189,10341261969.84288,38072966375.19843,28853703762.96453,5538148995.772118,32565570966.58444,34743984346.26598,9064960592.984447,15861720660.00026,26230031368.15166,1008161608.379616,16340159226.75675,7329553418.33902,84612878144.66446,32166012791.05049,23312308919.17206,11105237017.6934,66604350994.80338
2000-05-01,28570087237.18152,14921465160.45445,161286313111.738,8265567884.820748,12941920020.14343,16652474803.15272,10741175346.86701,37354799383.48749,28531657540.36541,5646034819.392015,32435142591.13715,33622023522.67192,9436249199.093943,15457413020.34012,25494009353.89213,1038069719.608597,17055484855.73283,7292475760.560222,86818092824.66106,31904231967.20554,24062395298.36965,11339658403.1426,67159286861.50031
2000-06-01,28265134879.97753,14845157476.04599,161878049278.3908,8354740161.703801,13119931271.73914,15672311436.67916,10532329580.48214,36844395311.81328,29495990120.05691,5810006405.342312,32393299533.00873,33059985058.44579,9213947670.727093,15413087239.49467,25984266647.98933,1047368615.52234,16755501821.25799,7541481013.893763,90179205286.9333,32142219118.81324,25753383983.6745,11500393240.69453,67955521930.91743
2000-07-01,29213683169.62298,14823511327.58263,161949262599.243,8403590291.221333,13072227132.67684,15933322238.36178,10258956822.43825,36340954118.07268,29114905953.00323,5886342004.429124,31899670052.24835,34404444447.30462,9341764652.107788,14847595539.82459,25620489647.15647,1060117000.550479,16131979037.61966,7469307488.350098,90353237421.42908,31929576069.52328,25631965778.14435,11901170108.89469,66517258784.95702
2000-08-01,31384708542.77476,14639129389.77195,162302528451.4132,8433631149.448984,12356660604.7479,15315775136.54714,10379316238.73633,35772473911.09428,31867970547.69168,5722140942.391675,31740601027.81569,32961996792.5449,9254035282.110434,15468246790.74428,25530796378.92385,1043382005.788086,17073399454.698,7478751842.126476,91435040658.55779,32232441664.55724,25546209143.50432,12090220395.88365,65332624687.08386
2000-09-01,31430688458.84318,14413926424.53221,163160288062.3273,8594744231.07124,12510529332.84533,14885217157.46397,10589043981.61668,35536499499.59305,29631557956.09366,6451786104.289727,30920210611.05685,34185110734.72285,9143876334.212006,14944091451.65163,25416222638.7153,1042911953.466317,16592524071.66118,7544460452.784364,92534867580.3816,32249860623.29895,25265419216.04816,12407736350.92583,66255992610.08453
2000-10-01,30393137378.6923,14818377020.58847,164368436173.3306,8625129873.178696,12044927959.7928,14856165494.70288,10115627979.75055,35003495007.43369,28855937994.62676,6333952400.868229,29460766264.63729,35342621722.35435,8886739415.28892,14454492324.00394,26080602654.76536,1034352338.283235,16947694258.95968,7492497098.08394,92695585697.96495,32244732032.07058,24648488416.18574,12545931517.73833,65257240025.40966
2000-11-01,32533314691.31556,14796569397.6299,166931682898.6786,8808863929.071396,12399712567.88009,15278837236.49193,10787132914.21598,39199447100.38556,28756037627.47099,7263167902.680429,28952651699.32154,34760045570.29531,8729952705.665775,14533686501.20761,26542655607.31849,1084658591.991304,16853030413.09566,7516495176.631211,93343224935.77351,32316142293.84708,20011563238.09182,13127786134.2078,65522168549.2058
2000-12-01,33011498280.96526,15353215691.02323,168855363225.8434,9005388109.663145,13142165047.93398,14177500678.5544,11217595715.51789,40154586891.68958,29267807111.47679,7186243578.041132,28624230063.52979,35577441926.01047,8628096763.57695,15062868236.01915,27463547717.17519,1163207341.773938,19795068613.6682,7533810954.391689,96198059623.40752,32661271090.03875,23498440255.16147,13613337467.00878,67646112652.72295
2001-01-01,35597889454.42228,14825755478.98165,171873496464.8215,9503296453.141363,13074852221.49113,7763331583.269417,10779516991.3087,41316779420.784,29481528125.639,8406539382.634315,28270903703.88942,39484900820.98162,8611540883.677832,14405967352.36671,28106296461.96633,1157073129.538457,17346158009.82709,7440463916.458246,95419286758.26465,32795046324.20598,26129217896.2573,13635278074.40922,67542022663.29761
2001-02-01,35413219986.8426,14782397038.97719,178577486275.0078,9286328388.450954,13200147122.8847,7395175254.909792,11140980680.07481,41767423623.20935,29254708080.12961,8323355535.360147,27765955023.49074,39168035089.29068,8454596382.270337,14195252977.7733,28780336010.30879,1178212475.602219,18065257581.67781,7485785063.244073,95337499563.91873,33153947715.35551,22675944326.61375,13817009918.11748,66485278271.36302
2001-03-01,34407095625.60432,14842795614.37192,179449647121.9213,9283958585.095827,12897501945.94077,6472453343.47569,10720914345.07293,42385798676.92977,28814410310.09996,8324281380.677477,25968915385.23601,40292844973.8478,8467920372.282825,14709067100.12468,27997863540.71461,1186346977.452955,17107044033.31814,7530087180.07284,94447264220.4576,32294691166.74504,19569301488.45055,13995566854.32973,64221327062.01519
2001-04-01,34652962646.54394,14622731703.08562,180790701799.4377,9653356940.27612,13099370797.66436,6368211664.611864,11294903783.32673,42665209209.55587,28877798135.51573,8302147169.715482,25310577602.09603,40367459624.2622,8472195447.084184,14481314878.04724,27741986906.89718,1165011490.556861,16897128174.65227,7488191972.784674,93477538638.31123,32095920586.84665,19354542721.12443,14064187127.39803,64730624331.9043
2001-05-01,35458580359.08467,14693349967.64099,182600434664.2126,9648687050.752222,12643949639.09671,6677388110.936216,10996163340.25248,42983782066.53359,28744651095.77891,9067308923.863655,24807499965.64286,40618819574.69224,8571620475.35134,14484492920.02433,27048216044.6755,1202944721.479657,17465123353.4659,7503221467.082459,93633928825.85712,32005199335.88777,20922530811.92266,14159410191.88155,65255115144.46361
2001-06-01,37318250790.05225,14524365272.76577,184413806269.471,9275034741.123201,12818832828.43067,6466358128.849831,11512076446.66447,43563139840.13146,28720994439.03487,8970686246.17425,24911649550.50791,40814682063.29138,8689092314.040321,14598286255.39521,27113932523.86973,1186927354.670008,17251023646.19723,7494939777.650038,94255677082.56778,31614524724.24467,17592937647.84285,14167982981.83468,64846881306.8573
2001-07-01,35551930281.32322,14662894664.95562,188076657020.4557,9453777691.148685,13060773015.1917,6509886068.82775,11843484827.81104,43854682927.66918,28952925091.01299,9162903718.252441,26147436462.39315,40873898532.56416,9047270622.168629,14364317501.00384,27844419943.30648,1218601707.211441,17168530279.03841,7464650799.079642,97059785439.05383,31879795038.05792,18244508125.77806,14033635893.0833,65735576073.93636
2001-08-01,36299008220.47741,14880485807.89193,193744595690.7148,9633025565.112764,13472149721.93631,7016681341.045087,12031083830.05201,45435585571.17483,28459337724.09666,9077080727.309938,26656893947.25485,41221224499.87826,9010314179.006804,14277010246.29603,28426027788.84937,1174809293.382134,16829206455.836,7479433842.031926,99026531917.3577,32573180185.01509,19893260735.75769,14244180464.81868,67851909776.74896
2001-09-01,40054252353.22079,14609213458.28124,199856069326.6219,9767434484.847704,13712606700.26682,6786783128.179018,12009299409.63405,44849733579.10287,28960928683.2648,9086354933.137302,28649604565.55594,42861046539.65635,8955065592.621716,14584643228.7088,28301566769.35769,1190213862.267874,17366564704.08538,7506515563.020777,100083939169.105,32635396322.4584,19991350748.26951,14580321685.61157,70947163523.63397
2001-10-01,37492556891.62513,14476441308.3921,207086721209.5713,9958816355.795946,14773510248.1257,6718372092.542937,11743286004.04383,45327070689.06167,28599605662.32717,9321285667.64986,29169998127.26211,43420942832.42121,9069382229.527138,14430104591.71858,28900326261.90847,1198281129.672115,17256699997.35667,7570247468.919816,100474131071.5646,33073570750.71636,19842803959.73549,14968047678.96997,69706702745.05193
2001-11-01,37233749385.24382,14380875013.16088,212354626859.1273,10043293243.83009,14432590646.7251,6811032443.165143,11266097819.68776,46986378483.14579,28024334723.85835,9962871701.768377,29623203998.20977,43924773670.14374,9065479099.504824,14830641428.76858,26127459734.68078,1210027065.212222,17778843015.93994,7528471952.369065,101652859436.3929,33272825449.04607,18412216914.54356,14477430639.50935,69157273575.31453
2001-12-01,35866445530.24533,14397602580.61922,218698127617.1398,10244666184.92025,14464230053.1848,6244166654.258554,10755166080.61168,48199549539.69509,28018358680.33821,10000623435.51607,29816998173.92135,44804842121.56096,8933487512.643572,15692462198.92524,26563124839.51561,1318016572.730487,17797888910.28189,7472080201.218449,102821582491.4919,33040686129.72468,19871205044.26202,14237033541.32226,68678677027.98485
2002-01-01,36167389128.2836,14231816526.00528,223842352021.1147,10161085325.88107,14622301034.31144,7779665966.930601,10132197425.24453,49487332159.73907,27773077124.82534,10066672756.28322,29892963873.78606,47283350096.10309,8930501925.890642,16335747969.88045,26334235617.45071,1322382190.970961,17004120136.14197,7408446329.2486,104302084603.012,33794824353.9823,20190178162.39714,14031661498.09514,67532849115.35477
2002-02-01,35906197944.65717,14146839480.95099,229795714441.0948,10535347141.03373,14650450538.21971,8408836339.241814,9687886315.551603,50701303530.09171,27937671691.84848,10218447759.20123,30460339556.59866,47119719919.83074,9277976891.641378,16270737761.30003,26436216126.22859,1319184871.817063,18984151277.10507,7547346568.024136,105092468622.392,33964922131.47321,21692610587.83505,13655096893.19079,67357013562.27247
2002-03-01,36720995492.57348,14141579977.70521,233962779989.8003,10231635139.98461,14760302975.9932,7430732798.157313,9619682794.230785,54164403585.67732,28003835420.02741,10290935161.21118,31745166324.54921,46258661805.07019,8964919136.5945,17351516791.23321,27050972908.21104,1354096936.567967,17782993153.18479,7530595881.668251,106091994561.5919,33606847349.12672,21512324308.18186,13487973533.19432,67573385547.78729
2002-04-01,33007780506.26749,15404708048.92334,240264081493.2571,10496831042.84088,16204749708.37675,7546940569.78345,10066748418.5359,55219132720.87604,28151404520.45698,11055721167.33286,31729862174.42123,45142762857.55287,9280532106.005175,17138530873.98235,27215662314.62959,1332690837.431163,17887653658.21724,7533010360.515875,107654953755.5811,34432534467.67728,23553715947.49666,14046976935.34943,67844011680.64947
2002-05-01,32888856598.73127,15139620036.19008,244988995832.4621,10607436991.0609,20382935157.2668,8039723123.854218,9798559119.925451,56184605666.49325,28693843298.52942,11260255847.07869,31576431976.33448,44974895677.48497,9343258403.906569,17134214631.32326,27516306823.19779,1345010623.05953,18655561994.92686,7579319483.34038,109629992050.5732,35263054933.8021,22364982239.24171,13793069004.23618,69578718848.00941
2002-06-01,41998623062.15288,15217327091.05834,249842033212.3941,10819507393.79232,21442600387.48458,8128536525.45778,10181146625.20938,58026102109.78378,29219503467.96174,11138611385.19896,32606225652.69279,45585683507.31955,9296408379.97386,16954590864.77554,28153238918.09259,1483758615.436106,18467522491.47569,7640299218.331078,112438521078.0225,36782507444.21693,23457885295.30333,14327052315.77103,74696254563.16183
2002-07-01,39059644142.377,15090274716.62481,253590704444.7354,10676945389.35903,21528108537.06856,8336848714.605378,10078963605.2492,60090686885.76536,30262027435.28757,11182425698.30426,33027832650.93176,46113061485.99424,9764810748.869324,16155833037.87726,29293620292.58629,1484388472.902376,18324973200.8193,7524997917.253003,115494013366.607,37776993002.47437,24529603307.79617,13860039106.84685,74751290712.3294
2002-08-01,37642671236.9632,14923960442.2213,260296844358.3331,10672089537.60049,21772007685.50674,8472739259.449241,10154507773.91914,61594848416.30626,30025640548.0082,11021669527.4267,33247945348.92365,46546176257.82436,10066596505.62973,16181784001.60364,29367416153.18444,1588754376.038888,17879774474.28377,7581157579.30946,116539607648.6019,38492591413.64259,26167371208.6214,13872654382.3296,75577603678.80545
2002-09-01,38381502456.94806,14736148354.23851,266056752083.5731,10729472879.49071,22484809141.06924,8752489289.183144,10101972501.20034,62947426709.86143,29911579781.97248,10420142665.53639,32969925320.98467,46686630176.21453,9957086818.514217,16063688288.7784,29254779831.83274,1559338443.160289,18019766371.13928,7601093205.455956,116691403271.1535,37644178737.03926,26226701794.76293,13825459927.52727,75860049433.0274
2002-10-01,35855332105.3543,14904844496.51683,272962281136.7112,10664051622.3721,22514232641.77501,8804811477.494553,9764505603.068306,64574954992.43301,29902106534.17944,10051323529.12323,32933226763.88608,46143806519.64015,9981049665.594593,15981657139.81172,29235256647.88624,1506682716.875932,20404085550.04507,7531666703.759524,116995655307.7491,37144975950.88279,27111448826.98354,13762483397.21914,75499689474.10852
2002-11-01,35588807919.71824,15170568310.46431,282076317293.9041,10706346986.73142,22744708535.92817,8978999132.799643,9725211999.316776,66960576540.11553,29999851274.03604,9538149257.689535,33465917002.4747,46846232306.96345,9867119714.959873,15789269760.63333,29505287494.75334,1508608298.249043,21647645473.1532,7541631557.203649,118330930717.6631,37662120467.18738,27221790533.64281,15343333279.33556,75671517498.34161
2002-12-01,37836952540.26867,15343420166.62316,295201828205.2119,10844488354.59628,23709975708.31158,9431530725.463326,10383473664.67632,70377037770.01166,32047384697.4441,9314026946.106318,33655865887.93178,50671601759.71243,9725749529.77007,16365128364.98303,29783702875.39154,1573472675.750194,20829144745.42892,7639149580.632406,121414449455.9188,38915430773.62307,28100603592.94788,15310033503.23579,79005414914.24129
2003-01-01,38772325699.91044,16425020052.91428,313288804676.9393,11077614511.50652,24475874797.19406,9165719984.431309,15362766060.80462,73395001264.32222,32188613770.15712,9347123332.96094,33683276726.25258,51582439725.61635,9929043007.267147,16605710948.52008,30483246779.30452,1572458271.896954,21454961681.13941,7735136967.396251,122904132329.4671,39776083735.60481,30987809373.70089,14794466384.94214,78434148303.1366
2003-02-01,38530220767.46509,16441585024.86717,316997757857.6951,10994522660.37539,24599393869.8463,7735412934.407712,14022762540.50853,72843345648.16168,32223408239.06311,8887662976.79867,33888070152.82203,52027342558.07571,10381019707.94787,16323935984.46008,31844387004.47993,1593864040.371839,21399688931.24127,7791343073.399004,123987193732.2133,38752743166.05344,29131052739.22651,14017091585.44835,78579734419.43913
2003-03-01,42335779350.79123,16493133535.00551,324945132055.4351,10619593918.23759,24745744928.13712,5451465911.736826,13630079451.69347,75616709075.42297,32584683276.96843,8237126098.935028,33994073982.36605,53952321779.09307,10472398771.86639,16157497212.58281,31083047296.0542,1726718581.521239,22976759366.7484,7722074314.181799,123828752911.1956,37631689140.75014,28211454127.82279,14188628835.97682,80048960466.25616
2003-04-01,41500149695.13032,15881170857.98428,335140125716.0018,10604813094.58074,24762984030.18867,5570874659.817684,12874531177.47433,77829373909.21878,33633429985.44761,8966165554.08497,34624372753.11415,55103675205.0854,10487046573.38007,16391553333.73467,31034347613.94098,1730628634.354007,23328852323.07906,7546536753.9386,123622811141.6033,37952878228.70262,28840635121.76355,14436412688.18855,80404592600.33601
2003-05-01,43373143941.11772,15858985512.65249,349052655576.3657,10563381947.86219,26053779936.40034,5642715435.08333,12883373552.53611,81422133497.03758,34168848191.38614,8853625859.81671,35610590830.9419,55763794124.42616,10385690000.29022,16264352659.69849,33512330619.89438,2803737809.354361,23034881369.23743,7777047171.271227,128343356549.1751,38866576700.4284,30134950541.64081,14478836385.40984,82286997673.10332
2003-06-01,47956485514.11283,15487901720.25417,355438071440.979,10502960521.56762,25475914043.04558,5638908108.729029,12402955437.29197,82556413101.30737,34061161616.31608,8709656138.634071,36218049896.61665,55265358804.25182,10036445323.74172,16043850783.19194,32071768333.31466,2965354985.812233,21564378567.20027,7662236520.485758,131659460394.3697,39327834514.07022,30481956354.85425,14367903581.89663,81660150097.76562
2003-07-01,47645931161.85745,15408835234.08378,365414261708.3648,10453863590.11049,25194609075.55212,5758578679.222959,12230016540.50984,84962656412.27232,33687773249.55722,8439043805.188763,37381139786.30825,54202314574.88127,10007020406.17484,16299042603.80447,32022671091.48156,2816168385.731784,21324473291.70509,7766961407.232635,132902383634.3187,37548822208.24088,30374349264.63424,15426543954.7212,80615226354.76134
2003-08-01,47793638404.48851,15323459132.37733,373627457450.7352,10469327064.6599,24656190380.29077,5723251878.811584,11640989881.22455,86565902146.55318,33496616197.18156,7996020557.413362,37839362809.67832,54007798205.07613,9764577165.96185,16354080201.08088,31689470567.26844,2686234998.815549,20859057821.9343,7771846777.931915,136194602940.739,38330453697.95999,31353941707.2042,15275064276.63025,80422511172.28511
2003-09-01,52675497269.49998,15650963019.83695,392954947314.992,10865742297.56278,25727071881.0927,5775873384.216802,12829459446.78454,91462599338.02087,34026368891.65887,7771768254.021711,39920680588.8459,54860685831.57392,9776954959.638956,16357462615.34854,32878890949.12511,2725520311.700506,22716884143.8263,7894110075.092823,141543089771.5477,40264382442.71535,35716757834.55009,14856133597.45764,84432575085.00024
2003-10-01,54093624773.44967,15643095405.70879,410069353781.041,10588636764.35215,25617256797.11124,5927672617.066801,12582817153.28049,93089156978.76189,34796418416.17795,7300119102.201646,42836924428.43398,56233685994.15289,9834112682.455513,17068557767.85714,33771571002.76047,2861433630.783507,22744812130.41056,7819150737.387968,143316390267.0553,40316166925.34134,34509502323.77669,14738782256.73607,84150608575.82121
2003-11-01,54427100903.10656,15774479788.36224,429501330143.6031,10677053014.62109,26036615630.48001,6160465634.661188,12637116500.73308,96533410246.64313,35070526922.00175,7711749992.892106,43175205419.0161,57321367536.99141,10328820395.5642,17022759942.86012,34107637846.4757,2913292128.400229,24696537451.00109,7878938351.922659,150343728764.6544,41255831896.33691,32717390065.13714,14924815427.76674,85371295430.45718
2003-12-01,49296206821.28973,15842289419.00051,412224659048.5927,10920266157.17701,26957133323.75873,5801377124.949142,12793402418.56512,102260726263.1072,36253257691.59624,7684732193.822356,44116205990.9861,59026318644.42024,10239463047.89911,17063063163.06591,33959618213.2397,2952094331.920125,22859025949.53402,7971234138.002022,155355141117.6874,42147730759.88059,35548987003.70452,15087811903.66158,85937135298.77226
2004-01-01,53262025585.66294,16019735663.63541,424681508312.3851,11243185564.60967,26642800694.36672,4972236842.831114,13312139480.3852,105563319389.9966,35929950288.82468,7647899646.425658,46938116986.21046,63019135440.57313,10582678411.16666,16281367283.77652,37002240702.76428,2977362813.321405,24103253060.44577,7981808259.059965,157446410530.6506,42194180231.144,35276750172.20258,16664331713.27123,85254365050.80324
2004-02-01,52959769206.38267,16061550597.80179,435613430038.3931,11291166121.40749,26845337905.70746,4578203840.874901,13226511566.77649,108891899179.8367,35955844818.49648,7939778889.627894,48447882555.55457,63126355929.87367,10529402879.49341,15931467620.66301,37630254590.44879,2982348369.191295,23750662891.88897,8195200368.500539,163006978208.2819,42922600900.18086,35048109294.56724,17090188989.13922,84741286691.14635
2004-03-01,51612273878.26527,15955736187.85921,448501217919.5253,11330341078.28651,26989995953.96496,4465008188.056414,12458404462.55933,112329891856.0147,37375607437.2633,7503256720.670677,50671092895.31892,61658664943.68121,10426845729.27438,16534146554.4636,36672404637.85196,2993010828.220878,21824962027.07806,9774546651.986622,163559707592.3617,43034538623.89369,34696160552.64553,17728360342.41282,85191606328.9223
2004-04-01,50498103483.92466,15971904155.14275,457610526608.4482,11431180716.76938,26266947365.28815,4116871122.014126,12145306443.95566,117724791748.892,37037390196.22959,7618934811.572446,52714583727.86864,60370834906.87697,10486167871.59209,16604089003.68039,35531109259.05762,2978973786.585665,22337701021.58559,10005247589.11011,163639889329.7618,42659713714.00364,35837651872.50013,18056322730.60534,82090205236.87434
2004-05-01,50539757083.7343,16130810683.30937,467153604536.5949,11366396420.04703,26601683014.21229,4055416431.469451,13302213219.66631,118741918353.9562,36451131650.82452,7441456494.502773,53258219895.74322,60344695218.58421,10838438867.0222,16745224501.41668,36554675127.01614,3171470947.144155,23433584967.01396,10257528572.651,166542598234.6262,42824774800.49764,34965115626.91406,16878943412.41945,82803644637.51099
2004-06-01,49804831313.90078,15846964728.56567,479187826642.7184,11590357217.84392,26468441177.30288,4053947723.723471,12796174871.88886,118670443698.7883,34832245937.70023,7124508182.370847,53238340936.18269,60474686246.35975,10877902578.27256,16378163442.3225,36293134046.03937,3194289707.718324,22150904382.03604,11203700780.74212,167029034729.6653,43305666936.69587,35551818354.1659,16211895650.4527,82652581000.24527
2004-07-01,49666180882.32112,15837607654.96672,491493501290.1138,11765669759.1496,26345954529.54142,4180083648.002146,12969485730.02948,117543365438.623,34791961096.22908,6668082125.823828,53699731777.61645,60342913729.73151,11078330933.204,16152295394.80398,35875786098.25856,3167426851.052577,22436863355.4559,11639548496.74377,168007794449.1579,43450740266.41943,34233667811.00489,22480556602.32133,81374535248.83987
2004-08-01,49594497319.39162,15764753185.85777,504713910579.794,12108375034.61936,26489105502.65561,4027023687.754386,12796437064.33651,117389863462.4902,34804002937.35619,6631504597.321402,53905638717.00935,61097015689.38865,10996952474.9803,16200487161.09543,36864579158.85175,3260236945.978637,22712612318.87726,11864840420.25678,170493494178.9806,43860743522.23527,35337012235.09615,17243327377.34228,82602590366.04967
2004-09-01,49496194891.88583,15835049523.89906,523075107292.3797,12130089090.66337,26796875131.92153,3954028702.556637,12907259934.07155,118783400921.749,34783205338.63836,6743012833.215613,56295071710.40841,62275869890.19027,11206882505.18429,16140025080.7506,36637967911.88387,3134111662.782015,22565468872.06205,12134660924.32838,174448451349.5647,44766949129.62109,36527956793.9501,16344870004.31884,82578011098.54877
2004-10-01,49416706070.98487,15688424235.24827,551058983381.544,12284537207.17615,27308707045.62282,3788498822.749959,14537857539.60522,120463325352.9139,35335532570.52802,7367876945.672613,58916069483.37105,60975128128.50834,12207691902.53959,16117963941.78744,35534374604.69717,3122863663.762382,27358419736.62156,12734873029.66909,178391045973.5316,46176568707.00379,37884636219.48112,16982174418.84864,84231748413.04564
2004-11-01,50133309018.78284,15990394002.59875,582520736452.5513,12969615626.6031,28053085423.36603,3620573241.242117,15245757617.32009,127296324204.3412,35911021793.33264,7474884017.360651,62471510205.16617,63755728557.37754,12362376902.03229,16071397620.94483,37311554526.46518,3217904621.608574,23820035899.15505,14226667149.97846,192604509801.5304,48284623207.21507,37073059943.29439,18107319270.38376,86701945825.18831
2004-12-01,52934865185.67219,15996797155.20133,618573524349.6006,13536996155.37527,28449491102.27484,2707782509.03229,15965070947.5829,130401340872.6646,36303291509.3168,8349621129.169028,66175586884.23263,64201804567.42031,12665100522.07621,16228353945.63232,36772659413.3981,3414207471.323297,27540660209.07485,14719686796.93321,199068864800.159,49830808741.87777,37252142865.79533,18529923697.64813,86934734972.59506
2005-01-01,54022708077.70808,15585902704.95879,632058738757.8477,13741199974.60775,27790708830.51966,2585042205.312834,14967586145.86707,128802481378.2156,36152995544.99948,7943198843.405434,69088470682.1392,65076541615.6922,13146873222.07097,15745602750.39115,40956816759.03668,3537587939.540352,98272412500.74275,14966226756.21178,199699084515.1373,48916122767.87683,39209667007.25732,18285404941.30133,81366439596.06436
2005-02-01,59017436873.40317,15463804031.88989,651076582022.7163,13842018612.4465,27868412695.79285,2418348299.967307,17626769467.75622,135110564237.1148,36549951829.6057,8183889911.100808,71275431912.2599,64063308285.42805,13361714745.92673,16530402170.7678,42523164077.91086,3865536083.638278,98420511353.91519,15305954869.66474,202166466541.3499,49695203472.10094,38659625661.43645,18075980593.06376,80168013942.99184
2005-03-01,61959557274.5932,15367600487.99649,667264352634.1235,12782253969.69285,27541954815.95129,2297433544.191935,17300881119.21921,140573807204.7668,36037475310.52743,8422568962.37639,71933929657.49596,64109641682.68746,13593164679.82784,16525609987.30907,38210317150.8861,3919476018.972637,100626071816.7718,15854496592.74422,205448431860.2789,48680136385.19996,39827978355.92017,19357246444.27322,78942235936.4586
2005-04-01,61592084048.83008,16974023566.52829,678917153489.127,13276440434.64874,27783044920.58894,2288479491.156363,17331985739.22593,141077800790.4462,36436304669.95227,8265714798.023664,73259345701.2154,62809907723.66973,13666878317.74721,16719269224.97046,40757552426.92529,3937106334.608764,103243849907.9011,16027952440.19089,206378092558.3695,49236265377.20066,39396812448.52425,19683401077.6425,79525556006.80875
2005-05-01,60709051677.88258,17371107647.29915,699111345709.6038,13408292079.54088,27097782356.47671,2126925033.288657,17494921864.74452,137975380771.5443,34617866703.76937,8205318023.637897,74381640705.70258,61932540847.19814,14047147201.83446,17281034794.07544,40631682387.22933,4436149679.391348,112832164077.8445,17170656945.5249,206095352073.1101,48183526360.08443,37299658117.88062,19710855671.38797,77742435865.58937
2005-06-01,59884713277.94846,16628439334.6773,719024154306.3315,13728396755.5395,30057545193.50234,2187475302.108069,17127670907.35357,137376622892.6748,33952918875.95947,8248289831.777421,74732012709.82515,65602403872.31247,13865054224.68904,17723967065.27376,41224729063.51417,4422133625.303733,113552911163.483,18661533496.0498,204984706474.6462,48356239062.29061,41839037300.95379,19820028255.44336,76593588064.28217
2005-07-01,54687648633.76584,16196540234.67785,740411727544.8842,13867277268.59609,29875053858.04342,2256991282.371112,17771048445.49881,139657077876.768,32294640120.58179,8386851780.270771,78217879228.31001,66487021007.41049,15333366930.18244,17669534760.08096,40788453707.89257,4521747161.759016,121916173724.7811,18872585298.365,205685439647.2573,48413158446.74741,44795988925.24979,23476707656.21234,74620446483.97072
2005-08-01,55075797349.16873,16246349145.70341,760636161935.3351,15082576613.70378,30191816225.07182,2319738061.676827,17994416034.55726,143091540458.9082,31186977426.11123,8798854992.042986,79737198335.4939,68227131231.31721,13669172500.33725,17944400479.936,41326026950.92612,4498531000.407979,126074449350.6204,18943435873.26583,206712119749.5504,49381287947.87798,42761599060.22767,23236046418.14402,72243442122.09982
2005-09-01,57008037358.79332,15638346688.69853,776339461279.0074,14938476852.05317,29909423932.5999,2363982930.825905,17519105557.2466,142197553867.7063,30324738152.07781,9001330225.172106,79953272432.63614,69980651746.83167,13731800958.90752,18543053682.94415,41045861610.93476,4509548128.844962,129761205129.1895,19515306951.5357,206730619466.3072,49794122584.10517,43686404755.07177,23118102001.71037,71273360747.72623
2005-10-01,60245197578.19673,15007189104.4733,792235762384.6978,14232791968.59729,29606275967.99005,2449755342.975161,17559721069.60067,142463954867.2777,32651395328.62967,9477922975.58913,76684316075.8176,71202065284.53062,13582103710.97697,18098856927.97039,41667105803.42943,4492008285.386356,137369927530.3042,19671680091.76199,207304341424.9776,49801069351.99375,46752262688.7223,24912226641.70257,70218100192.98662
