Date,Brazil_Broad_Money_M2,Brazil_M2_Growth_YoY_%,Chile_Broad_Money_M2,Chile_M2_Growth_YoY_%,Colombia_Broad_Money_M2,Colombia_M2_Growth_YoY_%,Czech Republic_Broad_Money_M2,Czech Republic_M2_Growth_YoY_%,Hungary_Broad_Money_M2,Hungary_M2_Growth_YoY_%,India_Broad_Money_M2,India_M2_Growth_YoY_%,Indonesia_Broad_Money_M2,Indonesia_M2_Growth_YoY_%,Kuwait_Broad_Money_M2,Kuwait_M2_Growth_YoY_%,Malaysia_Broad_Money_M2,Malaysia_M2_Growth_YoY_%,Mexico_Broad_Money_M2,Mexico_M2_Growth_YoY_%,Peru_Broad_Money_M2,Peru_M2_Growth_YoY_%,Philippines_Broad_Money_M2,Philippines_M2_Growth_YoY_%,Poland_Broad_Money_M2,Poland_M2_Growth_YoY_%,Qatar_Broad_Money_M2,Qatar_M2_Growth_YoY_%,South Africa_Broad_Money_M2,South Africa_M2_Growth_YoY_%,South Korea_Broad_Money_M2,South Korea_M2_Growth_YoY_%,Thailand_Broad_Money_M2,Thailand_M2_Growth_YoY_%,Turkey_Broad_Money_M2,Turkey_M2_Growth_YoY_%,UAE_Broad_Money_M2,UAE_M2_Growth_YoY_%,United States_Broad_Money_M2,United States_M2_Growth_YoY_%
2007-12-01,1613193425342.661,18.607716351656546,72349991821375.72,18.393366047203763,139855506901268.9,17.25281924066966,2366284396570.81,15.796699369254675,14064183266582.1,11.305025926561818,,,1600718467876975.0,19.06357076056986,19314058674.97236,18.90221284575835,830115018850.9742,7.729446556189878,2887608227111.217,9.818105556912649,102923126077.3573,29.436161362640977,4055782247797.363,9.239247932582861,557034870022.84,13.075358041021822,154684258364.0899,40.110200687112105,1673578885478.56,23.739075490558537,1274856801183753.0,10.845849121201612,9066073089282.371,5.935091844360985,364755463475.9926,15.322851864293629,558758505391.2416,42.01188571953263,11415269755177.15,11.65569796512489
2008-01-01,1630247226769.034,17.470451481344075,62256713226385.58,1.0965086439363336,141077820814801.4,17.560521665313765,2380444962381.88,15.021216348408784,14182799995969.4,12.144152997025248,,,1590255674577841.0,16.758071967161214,20150767842.57871,26.615328055629227,861297943660.4447,10.205013793647954,2912319363794.1,9.86218790111133,106458650197.606,31.80714856453559,3853422962702.279,1.9252179527370572,566984357341.188,12.9164915245358,160865598918.5014,41.54735868602768,1695654502686.651,24.30863735883304,1298719014477445.0,13.319516907525042,9109020430024.572,5.895414755888195,371128743991.792,15.559448127700758,597581823949.1539,50.63819958124116,,11.65569796512489
2008-02-01,1652316718619.776,17.283446909312204,62871217696127.37,0.4259551018829022,143352387184348.6,17.540380281450794,2400261540480.61,14.33696578093162,14657337588257.9,16.074915055699222,,,1611134581967770.0,17.090483631837028,20105400490.42003,25.56065909841432,866370274496.8478,9.268707694121069,2930259712214.885,10.214324170035427,108781601423.0403,32.01087077439202,3900803856333.621,2.3009907744966585,574940772726.533,13.375068836390525,168925595852.6829,47.1858327686516,1711111621734.224,20.909536832812915,1312954091418726.0,14.371133168080519,9179581045669.898,5.6564660003455725,377790462542.6039,16.31921755821488,611283388268.058,50.087252471459244,,11.65569796512489
2008-03-01,1675420871117.075,17.996791138333567,63753305161724.51,-0.37698170893344374,143965609736813.5,12.590295459303968,2420112920823.22,14.129144185485632,14545308915746.9,14.683379564069288,,,1609739366054591.0,15.329187223460528,19831954922.6296,18.768931041401604,873877825402.8387,10.34501279096187,2931242834848.029,9.151038252822996,109509568473.2993,31.222632323485456,3970671307014.8,2.9543436159105596,580490060947.25,13.558296874012377,177965829645.9823,59.01236913195105,1744097129789.497,20.593032044062866,1317723644345270.0,13.143294464278444,9238819200435.291,5.517627618269438,397833822148.0471,21.328380043581795,618935223972.8787,44.92581810392253,11859598980349.79,13.507630137587556
2008-04-01,1718435165349.365,18.823607848545223,64116799530557.22,-0.8494026821665557,148323049326097.5,13.8116372973067,2429425573189.31,12.528350225585626,14640488580266.0,15.55496304363706,,,1640672304617321.0,16.152820940560318,20311277551.49287,20.42411476322492,877676140098.7876,9.289374550158168,2989165614204.636,11.435039304422867,115993780198.2822,36.262767043900304,4022746153341.4,1.5739949559077315,594157635838.224,15.108481033832955,186840853423.398,61.932370369382575,1777555240697.999,21.138280202771664,1350812193310632.0,16.36047381383672,9282223600152.275,5.267043145431605,402599600387.8051,20.595670069793815,638533932510.1653,45.32828462337586,,13.507630137587556
2008-05-01,1750692700114.552,19.591003980035882,64894593735119.11,-0.0889418957657706,149733758935147.9,16.668412894778385,2450533227389.84,12.214909914271011,14444589447521.9,12.159084882349847,,,1664837386370194.0,17.72707826909201,20871086369.72969,23.387021449593924,889372549421.9019,10.357161636963298,3003049005577.492,10.179648008517184,117465640090.9189,33.61914939281361,4072011472655.558,5.556327582925302,598150749453.777,15.293347124924072,191205008517.0729,61.022649891301974,1805064437916.395,20.650677619629974,1362598450942810.0,15.89572034080151,9294720529944.41,4.537160183099331,396865165872.1482,16.951017324832417,661258448617.2253,45.684383532129026,,13.507630137587556
2008-06-01,1770188637672.646,18.516308385812042,66092400768166.96,0.6199249051938471,150261560721384.9,16.116427205084683,2459955603751.64,11.449433297166811,14233421802307.4,9.235792996838832,,,1695276754506476.0,17.004043924086453,20539699157.30468,18.015442508293944,892860198150.5059,10.214926788771939,2997925998894.37,8.497874463092824,119913101028.0019,28.762565490920778,4141577386851.265,6.106457084309325,607745748144.725,16.50669225400099,195698880171.3326,61.611343403598326,1829114074715.612,20.012413814299144,1363015789169726.0,13.5862303701614,9331590087195.805,4.310450291132639,402824502704.2184,16.797867583615478,669198655561.4064,44.664398125332674,11917787434040.49,11.395996077087368
2008-07-01,1803448260208.853,19.164280681025893,67979097413973.76,2.211637100946917,151746070168468.8,15.395729342646792,2513265433276.19,12.567454934480882,14883356464575.9,12.45266140773329,,,1699373597839895.0,14.323176556576666,20866684328.76743,15.72328266397216,909259353086.6008,11.398975116820687,3027706873433.017,9.066208203763736,119406850731.7981,27.38341597502416,4169691953005.806,6.325049716878883,619432115105.082,16.779317488553612,189477775574.0175,50.70008953338152,1843417239081.095,18.932089646492468,1377134020003505.0,14.392170645587289,9318727423621.914,2.9892235499312747,408313680052.0905,16.08758524038112,678546334184.7899,43.888184465733396,,11.395996077087368
2008-08-01,1836651909161.394,20.489494970665454,68825884166982.33,2.609604763465656,156403850604164.3,18.28146696530424,2547734263989.14,12.607598924543971,14632905613750.3,8.736433227610242,,,1687025390354646.0,12.737538427147577,20961060509.12233,15.717851321867805,906130209779.4668,10.967419411380884,3035683490231.301,6.6398477972133385,122642637416.8138,28.6606653283485,4227587676463.169,9.588740696352138,628963454595.839,16.820184025784823,191892341351.5962,44.17105444997284,1846028712964.537,16.111030571063132,1396818456625232.0,15.317355322425596,9453815108693.674,4.5031090594339185,408373780488.8598,14.568993759048121,695018673510.8473,43.96613915211531,,11.395996077087368
2008-09-01,1844322064761.206,19.11613686758877,70068280225782.25,4.153361634609798,159502825221758.2,17.842361908005365,2573122555378.74,13.236778738044874,14778502469784.2,8.446480178674886,,,1772790997948326.0,17.38200931936835,21681009838.74488,17.84192481818241,912608672437.2214,11.074184778212492,3054864338985.322,7.527730053242188,124690267287.9466,29.250944173817285,4308812916932.372,11.980351714552562,634651977083.208,17.284862802601197,193592920310.9296,42.10266490840928,1868724493367.16,16.339294580095732,1393190380820873.0,13.39194373847723,9502878434616.527,4.856749108536329,427278970095.0333,20.598745445799672,689085577033.9006,36.658769697446594,12050562459461.43,8.188216393324964
2008-10-01,1854157778847.008,17.292521891229583,71059426214315.02,2.470503817103298,161700547593179.5,17.950695848082688,2600014718850.5,12.787717095469041,14948268724082.7,7.485807059231142,,,1804761665761613.0,18.51391720778426,21804996809.92835,14.971815698916725,905588138545.7131,9.442352364099182,3110473792806.761,9.463914464942347,129655503543.8299,31.202125963779714,4378080020345.85,13.213409293635504,638797118870.577,17.396425833793906,189785181070.5551,32.71979824590596,1890000828913.709,16.639282049166447,1411667983633748.0,13.407503277004107,9591736363173.129,5.266558029776203,444631179814.1644,24.70028182883248,677997801212.0833,28.167546765574226,,8.188216393324964
2008-11-01,1885216854072.861,18.65978150423764,72717104203863.31,2.3524977458196483,162298902512092.5,15.859655554823004,2629575497563.6,12.44381426858714,15146279250363.0,9.132509843456171,,,1841193806960311.0,18.88600432357974,22519859629.76996,17.84594790595113,905968670510.902,9.924133841141147,3087846576247.742,8.227373706363238,126186472182.1394,25.301125655588287,4412918868378.6,14.245636619873725,651110679681.853,18.026719875118392,186902505885.0967,26.88733736653688,1923412631071.113,17.17176616875964,1424574050356345.0,13.294639158528355,9727820739189.352,7.316795962335498,450604275105.7936,25.49076253832483,690513004759.2369,26.38360183941686,,8.188216393324964
