Date,Brazil_Portfolio_Debt_Share_%,Brazil_Total_IIP_Liabilities,Brazil_Total_Liabilities_Growth_YoY_%,Chile_Portfolio_Debt_Share_%,Chile_Total_IIP_Liabilities,Chile_Total_Liabilities_Growth_YoY_%,China_Portfolio_Debt_Share_%,China_Total_IIP_Liabilities,China_Total_Liabilities_Growth_YoY_%,Colombia_Portfolio_Debt_Share_%,Colombia_Total_IIP_Liabilities,Colombia_Total_Liabilities_Growth_YoY_%,Czech Republic_Portfolio_Debt_Share_%,Czech Republic_Total_IIP_Liabilities,Czech Republic_Total_Liabilities_Growth_YoY_%,Greece_Portfolio_Debt_Share_%,Greece_Total_IIP_Liabilities,Greece_Total_Liabilities_Growth_YoY_%,Hungary_Portfolio_Debt_Share_%,Hungary_Total_IIP_Liabilities,Hungary_Total_Liabilities_Growth_YoY_%,India_Portfolio_Debt_Share_%,India_Total_IIP_Liabilities,India_Total_Liabilities_Growth_YoY_%,Indonesia_Portfolio_Debt_Share_%,Indonesia_Total_IIP_Liabilities,Indonesia_Total_Liabilities_Growth_YoY_%,Kuwait_Portfolio_Debt_Share_%,Kuwait_Total_IIP_Liabilities,Kuwait_Total_Liabilities_Growth_YoY_%,Malaysia_Portfolio_Debt_Share_%,Malaysia_Total_IIP_Liabilities,Malaysia_Total_Liabilities_Growth_YoY_%,Mexico_Portfolio_Debt_Share_%,Mexico_Total_IIP_Liabilities,Mexico_Total_Liabilities_Growth_YoY_%,Peru_Portfolio_Debt_Share_%,Peru_Total_IIP_Liabilities,Peru_Total_Liabilities_Growth_YoY_%,Philippines_Portfolio_Debt_Share_%,Philippines_Total_IIP_Liabilities,Philippines_Total_Liabilities_Growth_YoY_%,Poland_Portfolio_Debt_Share_%,Poland_Total_IIP_Liabilities,Poland_Total_Liabilities_Growth_YoY_%,Saudi Arabia_Portfolio_Debt_Share_%,Saudi Arabia_Total_IIP_Liabilities,Saudi Arabia_Total_Liabilities_Growth_YoY_%,South Africa_Portfolio_Debt_Share_%,South Africa_Total_IIP_Liabilities,South Africa_Total_Liabilities_Growth_YoY_%,South Korea_Portfolio_Debt_Share_%,South Korea_Total_IIP_Liabilities,South Korea_Total_Liabilities_Growth_YoY_%,Thailand_Portfolio_Debt_Share_%,Thailand_Total_IIP_Liabilities,Thailand_Total_Liabilities_Growth_YoY_%,Turkey_Portfolio_Debt_Share_%,Turkey_Total_IIP_Liabilities,Turkey_Total_Liabilities_Growth_YoY_%,United States_Portfolio_Debt_Share_%,United States_Total_IIP_Liabilities,United States_Total_Liabilities_Growth_YoY_%
2002-12-31 23:59:59.999999999,31.54446674373191,341688403054.876,-7.829236090443592,,,,,,,21.52368883652626,55755489922.3362,1.6523293652353166,,,,,,,22.260057857232685,78023760437.01813,29.610229007149734,,,,,,,,,,,,,,,,10.49144901850012,43410541757.5004,4.714413292267761,,,,,,,,,,,,,15.408167919780446,263078000000.0,12.041723380731817,,,,,,,,,
2003-03-31 23:59:59.999999999,30.818466366157267,354181855185.029,-6.764457672579094,,,,,,,21.095132617690172,57260161922.755,3.8995153029405705,,,,,,,22.99496333535472,82705131706.45319,35.22276646576725,,,,,,,,,,,,,,,,11.84691269008216,44527819147.0007,5.991216416674483,,,,,,,,,,,,,16.66330450611582,251822200000.0,-2.855818030037205,,,,,,,,,
2003-06-30 23:59:59.999999999,29.820709850689347,380822452355.187,4.840892571142086,,,,,,,20.41371030744705,57823413456.2714,4.57507276482545,,,,,,,21.987852337499376,84163862563.30157,23.591840167077116,,,,,,,,,,,,,,,,11.732009577867004,44871015678.9691,5.105119932649083,,,,,,,,,,,,,16.18362673663539,281802100000.0,6.416432568623542,,,,,,,,,
2003-09-30 23:59:59.999999999,28.980108826350254,387640900853.411,19.460226518324042,,,,,,,20.20524096863874,58920558415.1168,6.548573373361122,,,,,,,22.606326625737534,94052470329.46432,35.295150924739495,,,,,,,,,,,,,,,,11.815615891397226,44306178410.5086,4.105395018211189,,,,,,,,,,,,,15.465802996091227,299249900000.0,16.919565953792425,,,,,,,,,
2003-12-31 23:59:59.999999999,27.82179512087496,403647048373.377,18.133084051011927,10.105303262972171,99216756439.0968,,,,,21.23018139313027,59096419649.4325,5.992108995454992,,,,46.54045318521779,252953315326.5299,,19.836840732135908,109878662947.2874,40.82718178648028,,,,,,,,,,,,,,,,12.361322802450664,46308133430.5743,6.674857202336715,,,,,,,,,,,,,15.200202792809673,317565500000.0,20.711538022943763,,,,,,,,,
2004-03-31 23:59:59.999999999,27.918307748407617,405164854109.69,14.394582381422927,,,,,,,20.9295094645455,60562288013.7036,5.766882209315494,4.233724375940872,79983394765.25558,,49.42108752727652,262567819715.3809,,19.204795858516558,120066291243.2654,45.173931491239074,,,,,,,,,,,,,,,,12.062547545100411,47111125041.336,5.801554946598597,,,,19.054296750067657,162588000000.0,,,,,,,,14.629857871794993,355291900000.0,41.088394907200396,,,,,,,,,
2004-06-30 23:59:59.999999999,27.73527437232584,382056993042.319,0.3241774951810106,,,,,,,20.65914105093644,60800457293.2941,5.148509330522444,6.094036255580465,86619534029.61093,,48.78007211226129,274279486902.1315,,18.62678069122593,122161875722.1738,45.14765839114507,,,,,,,,,,,,,,,,13.018558647633949,47400038853.4899,5.63620666092064,,,,19.47723051007811,173346000000.0,,,,,,,,14.965714243967298,342197500000.0,21.431848804533395,,,,,,,,,
2004-09-30 23:59:59.999999999,26.33117999546072,408832959778.324,5.46693057369787,,,,,,,20.85804451535738,62989426150.9835,6.9056842727118095,6.121277056435454,91057580746.31546,,50.61456557566994,282502999825.673,,19.567864836994787,132187912172.9304,40.546985857870844,,,,,,,,,,,,,,,,13.076914311026638,46916395651.301,5.891316593834928,,,,19.98365523441118,183545000000.0,,,,,,,,14.57940331863458,349553400000.0,16.80986359561023,,,,,,,,,
2004-12-31 23:59:59.999999999,24.138600280552108,442867863155.547,9.716611316798328,10.491393384193787,109785928886.936,10.652608316546797,,,,21.413458700718145,65525049316.5069,10.878204982991946,7.065794922964461,108935524256.651,,49.668790285280565,322274621106.359,27.40478245574456,20.051684191970264,156623318411.0489,42.54206795926023,,,,,,,,,,,,,,,,14.509830316837943,48482730008.0785,4.695927942689337,,,,20.091200209741757,213596000000.0,,,,,,,,13.883914311327267,388196000000.0,22.24123842167993,,,,,,,,,
2005-03-31 23:59:59.999999999,24.230966049709718,453306446558.943,11.881976425383534,,,,,,,21.709755916344992,66261715220.069,9.410851857307279,7.973971028844199,109115844155.8442,36.42312191935571,47.87472258585314,327000685840.549,24.53951371307126,21.263623657813493,156800971991.5204,30.595332268427565,,,,,,,,,,,,,,,,14.759750556909362,49749735463.5541,5.60082235332513,,,,22.02114902431048,210979000000.0,29.7629591359756,,,,,,,12.83447323235946,414027900000.0,16.531758815779373,,,,,,,,,
2005-06-30 23:59:59.999999999,23.537745491321065,466734428274.057,22.163561137162247,,,,,,,20.39169561384431,66399859796.8518,9.209474324423006,8.143115174294392,110211306168.4651,27.236087567487168,49.185681836653764,325521912112.0,18.682558359952317,21.007454627202243,154106881923.756,26.149734532754753,,,,,,,,,,,,,,,,14.696241529337506,49557615412.1031,4.551845548654754,,,,24.821928385290995,207220000000.0,19.541264292224803,,,,,,,12.777162102847683,426722300000.0,24.700589571811605,,,,,,,,,
2005-09-30 23:59:59.999999999,21.39779430845003,511516867932.489,25.11634781350358,,,,,,,19.741429741808577,68693446414.6705,9.055520286872687,7.98173976648639,114888617190.3656,26.171392045262998,48.75297851569226,340927095042.0,20.680876044636463,20.65377146226249,161892810024.6868,22.471720268110417,,,,,,,,,,,,,,,,16.26482310987435,48991414190.6977,4.422800410370309,,,,24.17775488333801,217423000000.0,18.457598953934994,,,,,,,12.007260751791048,472237600000.0,35.09741287025101,,,,,,,,,
2005-12-31 23:59:59.999999999,22.10055640468899,481252370750.603,8.66725964750672,8.610873908114938,125133379349.146,13.979433082007887,,,,17.95060281706473,76993595581.308,17.502537402763885,7.703853805805169,114722466243.6961,5.312263402167261,48.36970968684206,339366387069.0,5.303478723818045,20.34183386529354,160936443257.2245,2.7538203697460073,,,,,,,,,,,,,,,,16.802906083686093,51250419506.3246,5.7086090197167705,,,,23.349596380732724,225460000000.0,5.554411131294601,,,,,,,11.909375101920688,512040300000.0,31.902518315490113,,,,,,,33.084892104866384,15214866000000.0,
2006-03-31 23:59:59.999999999,21.662431097337397,531630047978.337,17.278289778129064,,,,,,,17.23743731621362,77838282322.6478,17.470974097381276,7.808716199211433,121105702070.0165,10.988191501362387,46.3006909613573,372593727691.84,13.942797010989437,14.618195013835003,253678267013.896,61.783606180460815,3.9007901423970406,244426463400.964,,,,,,,,,,,,,,16.55218386574115,51840922785.4396,4.203413952658042,,,,24.39432195303198,236842000000.0,12.258566018418904,,,,,,,11.604143646560274,547257100000.0,32.17879761243143,,,,13.848704623022028,309408000000.0,,31.92728134302692,16122685000000.0,
2006-06-30 23:59:59.999999999,20.32730630158514,520971316415.013,11.62050297886086,8.164697836233254,131102668029.056,,,,,15.822161286079048,77485517505.4316,16.69530288542176,7.51815027354311,130665506625.6191,18.55907634910743,46.784145070772,391494729727.2,20.26678240710911,13.69524886434926,261950246164.83,69.9795900707596,4.664545011410162,259798702450.926,,,,,,,,,,,,,,15.304077501191033,56336987871.6525,13.679779390462187,,,,23.58644269123655,249194000000.0,20.255766817874733,,,,,,,11.955657846364662,562796300000.0,31.88818582951958,,,,12.778061943484662,287391000000.0,,32.5157812148736,16485106000000.0,
2006-09-30 23:59:59.999999999,19.857694049449176,533147445069.931,4.2287123834001905,,,,,,,17.444775204753828,82750676342.329,20.46371329631871,7.501540668259812,132859709497.2067,15.642186968848048,46.149010572887846,411413557177.2,20.674937005671712,13.995228772127813,272942914840.2197,68.59483432191895,4.821267728707638,264248018713.9593,,,,,,,,,,,,,,15.316205253711978,55962727997.7654,14.229664365131534,,,,22.781299677807386,258541000000.0,18.911522699990346,,,,,,,11.984858699879258,588853000000.0,24.69422172228557,,,,13.301436019625173,312252000000.0,,33.22840180616009,17281746000000.0,
2006-12-31 23:59:59.999999999,18.681782407649937,603413928628.428,25.38409477075223,8.40485651836598,135723097787.113,8.462744707325198,,,,17.405838311739576,87296959964.7005,13.382105752564556,7.9084951167289415,149244922398.927,30.092149589861062,44.023653845897506,444611495550.0,31.01223706624827,14.323474105292021,308419690050.7619,91.64067740568565,4.691191226048573,291324332692.9597,,,,,,,,,,,,,,15.076429414376111,58424687436.0345,13.998456985946328,,,,21.248617005607336,291939000000.0,29.485939856293797,,,,,,,12.275172899199225,619175800000.0,20.923255454697596,,,,14.19262176665797,356481000000.0,,33.21725793652558,18218331000000.0,19.74033159411328
2007-03-31 23:59:59.999999999,18.661089519365646,647111331762.525,21.72211375623632,,,,,,,16.13275359153349,92364356133.5886,18.661863259942834,7.913990620871416,154206297864.2439,27.331987865518094,43.6753918531965,481004032582.308,29.096116448887344,15.109536879853597,321796952389.6524,26.85239306370104,5.223023531056384,309733987842.6425,26.71867993873733,,,,,,,,,,,,,13.63128150857093,63231815412.5425,21.97278137630341,,,,20.578131709411718,307404000000.0,29.792857685714537,,,,,,,12.66255337593619,650363300000.0,18.840541310473636,,,,14.200157645684778,381869000000.0,23.419239321543085,33.87497118381857,18960701000000.0,17.602626361552055
2007-06-30 23:59:59.999999999,17.744302002755052,755683117929.122,45.052730182775406,7.455575043017358,155012090088.814,18.23717428424798,,,,17.022117448031544,97123880806.7021,25.34455977517849,7.9178507329285015,163366685483.1122,25.026634574025763,43.12765616155279,506757496005.16,29.44171594807341,13.811795011481479,362678692067.309,38.453274000397975,5.3361389343703065,349330128818.5499,34.46184508351644,,,,,,,,,,,,,12.754412645123105,70328688036.2561,24.83572639076772,,,,19.42499758173728,330816000000.0,32.75440018620031,,,,,,,13.154392574091963,719254800000.0,27.800200534367402,,,,13.658891780265952,418870000000.0,45.74917099004492,32.82429306071819,20262313000000.0,22.912846298956158
2007-09-30 23:59:59.999999999,14.714489787865032,825395614589.78,54.8156372542526,,,,,,,16.64189114166745,100668673610.173,21.652991926881104,7.542988549984485,182543806491.3722,37.395909702188604,42.781260606375945,566740600238.098,37.75447851709881,13.96320398789172,378700662840.4038,38.74720399395402,5.31735369215642,381307718635.9633,44.29917790555611,,,,,,,,,,,,,12.158372895420651,74502143492.2206,33.128148247518375,,,,18.101278875013584,358831000000.0,38.79075272393933,,,,,,,14.43153436288184,765973300000.0,30.078865183670622,,,,12.515867952856876,465561000000.0,49.09784404903732,32.56686471864892,20913533000000.0,21.015162472588123
2007-12-31 23:59:59.999999999,13.350576865114705,889833309797.691,47.466484875531464,6.4689158883807965,165207592501.736,21.724006595303756,,,,16.028600523867436,104716070916.732,19.95385745285414,7.8398621492328475,207313917468.7465,38.908523074977985,41.3666891576983,615257208592.9962,38.38085941343048,13.059879338789143,418320618240.0382,35.63356417717301,5.095513965960857,410545858175.8214,40.923984749504186,,,,,,,,,,,,,12.31727642458132,78779376623.622,34.8391922676053,,,,17.60631632533187,408592000000.0,39.95800492568653,,,,,,,17.524439788533844,779415500000.0,25.87951596299467,,,,11.449604129551698,492838000000.0,38.25084646867576,32.274946738527426,21983996000000.0,20.66964860831653
2008-03-31 23:59:59.999999999,14.5688854016444,893157189501.14,38.022183457746685,5.375818104527893,184750214838.013,,,,,15.762678204196437,108619943969.112,17.599416610464537,7.597631359993261,237016974538.1927,53.70122869226228,44.097681535717186,643079749580.3792,33.695292766664544,12.877833275487607,455027571794.9622,41.40207618995273,4.917906665182203,436640405151.932,40.97271280856756,,,,,,,,,,,,,11.713097549906237,87938014083.6465,39.072417120896596,,,,16.29737716312271,463277000000.0,50.70623674382897,,,,,,,18.814054710383235,766424900000.0,17.84565642003477,,,,12.093674575344961,439180000000.0,15.008026312688383,30.997594006337764,23736139000000.0,25.18597809226568
2008-06-30 23:59:59.999999999,13.422902881758652,1005290788796.48,33.03073271656303,5.676528332374037,176267143408.703,13.711868092166846,,,,14.652512434155799,110525009959.909,13.797975371142845,8.294889941557992,262190736953.2229,60.492168998756156,42.35914826989608,658234663793.168,29.891450838344504,13.19055244317501,474925434312.0733,30.949362259179146,4.657450964720842,438514786961.5832,25.530193586410576,,,,,,,,,,,,,10.873456740688626,87729972950.0888,24.742797569125607,,,,15.970642201834861,490500000000.0,48.269733023795716,,,,,,,20.35843976996801,758972700000.0,5.522090363526244,,,,11.924060461857799,461051000000.0,10.070188841406647,32.204637400140015,22848492000000.0,12.7634934866518
2008-09-30 23:59:59.999999999,16.50279840006575,811295351782.814,-1.7083035768216237,6.234945205433157,178701167757.325,,,,,13.825582267910663,112789632389.954,12.040447484902717,8.75249784771409,235140098579.2983,28.812969937937627,45.3487852128848,600309994241.37,5.923237895638467,12.284099120610302,474467266678.1531,25.28820602516566,5.059397742133792,434993715366.9586,14.079441382158242,,,,,,,,,,,,,10.721332661504423,84349213607.5137,13.217163498552665,,,,15.772047802490347,447006000000.0,24.57284905707702,,,,,,,20.39591662873346,697717600000.0,-8.91097640087455,,,,11.579821572287196,467192000000.0,0.3503300319399605,32.873172003425005,21741288000000.0,3.9579873950517985
2008-12-31 23:59:59.999999999,17.312498232784364,664757521927.93,-25.294151768822104,6.14753899046069,165668171924.793,0.27878829058789467,,,,12.992177359840557,116041586714.964,10.815451438430902,7.894028818302451,214984647989.2484,3.700055748383768,45.659533299381685,584638846283.6411,-4.976514193043724,10.527825559411927,475205722035.5872,13.59844609975871,5.311582752239592,425059736471.9472,3.5352636026132034,,,,,,,,,,,,,10.358898972837919,78498029582.888,-0.3571328598830692,,,,15.881887376205823,389154000000.0,-4.757312918510392,,,,,,,21.14402773296048,603065800000.0,-22.625890811768567,,,,11.70035635212413,389783000000.0,-20.910522321736558,31.357139190966816,23418718000000.0,6.52621115833536
2009-03-31 23:59:59.999999999,16.26073428813305,687923884340.448,-22.97840823241003,6.664083139744985,173055934189.975,-6.329779187694806,,,,13.114553552365283,118562818954.484,9.153820764443976,7.595235307031831,202220909311.9378,-14.680832583426584,46.27752103418732,565841725632.9565,-12.01064471363338,9.284847934010882,453926990017.2361,-0.24187144822557238,4.888272754261206,410952995009.2884,-5.882966816528468,,,,,,,,,,16.36243830566367,556976918611.234,,10.919208954871076,77880472908.7477,-11.437080174828695,,,,16.377444997384572,349847000000.0,-24.484271828733128,,,,,,,21.1686506840144,577305100000.0,-24.675581390949063,,,,11.075821206859247,360506000000.0,-17.913839428024957,33.009380114245054,22004103000000.0,-7.2970418651491675
2009-06-30 23:59:59.999999999,14.801230322736558,829335457201.667,-17.502928859565525,6.0276460597338835,181635894668.697,3.04580374774992,,,,13.519103378753616,121401661568.636,9.840896293673552,8.682507477431296,228113003603.0134,-12.99730636795504,45.97711544463851,645784180083.0585,-1.8914962087170917,9.496868854693284,467580701447.8414,-1.546502320910803,4.535572302141499,447130633474.2732,1.964779015181728,,,,,,,,,,16.57523569226997,563882486684.392,,9.935311475140368,80650681056.2416,-8.069410779226793,,,,16.38034216329919,392678000000.0,-19.943323139653412,,,,,,,22.07292835659373,619479200000.0,-18.379251322214884,,,,10.421506406418393,417550000000.0,-9.435181791168434,34.92758120750388,21132222000000.0,-7.511524174111795
2009-09-30 23:59:59.999999999,14.24834418645976,961213013409.239,18.478801992022078,6.370578322054808,189938498822.178,6.288336671707273,,,,14.643315525320963,127785403239.009,13.295345087400667,8.678114317928102,245457503783.9097,4.387769362583627,46.46796115967107,705563908374.2421,17.533260339249335,10.037571189184087,495459202817.6341,4.424317042237713,4.315381473406197,484792682892.729,11.448203908822041,,,,,,,,,,16.60739226897227,600595246212.432,,10.805616880538665,85642068011.5028,1.5327403169458131,,,,17.181327281442456,440193000000.0,-1.5241406155622084,,,,,,,21.147890265080097,712094200000.0,2.060518467643635,,,,9.947219819353027,455474000000.0,-2.50817650987174,33.75903613382249,22403110000000.0,3.044079081239337
2009-12-31 23:59:59.999999999,14.13069102823156,1034918208332.37,55.683564938219845,6.430498167531444,205868340087.256,24.265474590202118,,,,15.201805675023955,131298398096.956,13.147710070069696,10.157182365642084,237900969076.6551,10.659515133635367,46.38895463400125,680252426228.8628,16.354298136876476,9.349745202050217,496846628387.0272,4.554007948123862,4.64599741228281,511533918437.153,20.344006864294673,,,,,,,,,,16.61844653326665,646970313901.511,,10.143963514556658,89312279087.8366,13.776459819962184,,,,17.818292107568915,445110000000.0,14.378883424042922,,,,,,,21.244870347663333,727217900000.0,20.58682485393799,,,,9.450048392300248,464950000000.0,19.28431973687923,34.21385652589985,22054085000000.0,-5.8271037722901875
2010-03-31 23:59:59.999999999,14.146604834503767,1054941187982.77,53.35144076211318,6.350260138261087,211127251029.455,21.999428692047363,,,,14.673944128397135,133038100594.425,12.208955360194352,10.336600243500378,232197477210.0912,14.823673773473512,44.44571282476464,646017228550.368,14.169245441863865,9.844575029689542,490254104863.7309,8.002854125311076,5.187303675546175,550103177040.596,33.860364499390606,,,,,,,,,,17.367256363696185,696683397620.465,25.08299255157198,9.568163455254489,92479603118.0527,18.74555927056423,,,,18.816560371851693,462550000000.0,32.21493967362876,,,,,,,21.26295686324779,753587100000.0,30.535326987410993,,,,9.469263871276219,481030000000.0,33.43189849822195,34.06870533534938,22522705000000.0,2.356842267099002
