Date,Brazil_Export_Momentum_YoY_%,Brazil_Exports,Brazil_Imports,Brazil_Trade_Balance,Chile_Export_Momentum_YoY_%,Chile_Exports,Chile_Imports,Chile_Trade_Balance,China_Export_Momentum_YoY_%,China_Exports,China_Imports,China_Trade_Balance,Colombia_Export_Momentum_YoY_%,Colombia_Exports,Colombia_Imports,Colombia_Trade_Balance,Czech Republic_Export_Momentum_YoY_%,Czech Republic_Exports,Czech Republic_Imports,Czech Republic_Trade_Balance,Greece_Export_Momentum_YoY_%,Greece_Exports,Greece_Imports,Greece_Trade_Balance,Hungary_Export_Momentum_YoY_%,Hungary_Exports,Hungary_Imports,Hungary_Trade_Balance,India_Export_Momentum_YoY_%,India_Exports,India_Imports,India_Trade_Balance,Indonesia_Export_Momentum_YoY_%,Indonesia_Exports,Indonesia_Imports,Indonesia_Trade_Balance,Malaysia_Export_Momentum_YoY_%,Malaysia_Exports,Malaysia_Imports,Malaysia_Trade_Balance,Mexico_Export_Momentum_YoY_%,Mexico_Exports,Mexico_Imports,Mexico_Trade_Balance,Peru_Export_Momentum_YoY_%,Peru_Exports,Peru_Imports,Peru_Trade_Balance,Philippines_Export_Momentum_YoY_%,Philippines_Exports,Philippines_Imports,Philippines_Trade_Balance,Poland_Export_Momentum_YoY_%,Poland_Exports,Poland_Imports,Poland_Trade_Balance,Qatar_Export_Momentum_YoY_%,Qatar_Exports,Qatar_Imports,Qatar_Trade_Balance,Saudi Arabia_Export_Momentum_YoY_%,Saudi Arabia_Exports,Saudi Arabia_Imports,Saudi Arabia_Trade_Balance,South Africa_Export_Momentum_YoY_%,South Africa_Exports,South Africa_Imports,South Africa_Trade_Balance,South Korea_Export_Momentum_YoY_%,South Korea_Exports,South Korea_Imports,South Korea_Trade_Balance,Thailand_Export_Momentum_YoY_%,Thailand_Exports,Thailand_Imports,Thailand_Trade_Balance,Turkey_Export_Momentum_YoY_%,Turkey_Exports,Turkey_Imports,Turkey_Trade_Balance,United States_Export_Momentum_YoY_%,United States_Exports,United States_Imports,United States_Trade_Balance
2015-08-01,-100.00000008554663,-16.44633896293099,-20.28301886792453,3.836679904993538,-100.00000009815896,-5.750151852601741,-5.743064145608765,-0.007087706992975562,-99.9999999992545,1.553108546756333,-9.794966025963038,11.348074572719371,-100.00000014003132,-6.739707835325365,-10.6682769726248,3.9285691372994354,-9.302516187197774,11066000000.0,10389000000.0,677000000.0,-9.543307165320803,-16.73836527180289,2.809509107749305,-19.547874379552198,-26.01842602158643,-15.77427505715317,-14.06190294230034,-1.7123721148528297,-288.177234008255,-7.375923063712863,-6.652926628194559,-0.7229964355183034,333.54410952176335,10.98901098901099,22.98155127950803,-11.992540290497038,-100.00000000768956,-1.545678715342515,-13.35207747578882,11.806398760446305,-6.843512482350467,31009000000.0,34693000000.0,-3684000000.0,-99.9999997998917,6.715634837355719,1.93628981886321,4.779345018492508,-100.00000008269598,-4.52429715136846,-9.245845760545377,4.721548609176917,-100.00000005734597,-9.224101092729383,-10.69357320392946,1.4694721112000781,-160.31942595798446,1.389120511652297,9.77500029950587,-8.385879787853572,,-10.4408594192792,19.18660234613831,-29.62746176541751,-100.00000011943709,-9.285038518718746,0.1192526831853717,-9.404291201904117,-15.19862954289184,39107000000.0,34772000000.0,4335000000.0,-100.00000001560556,-2.955069757222894,-2.887921155168462,-0.06714860205443207,-100.00000001576711,-1.907032181168057,-13.46893608051852,11.561903899350462,-10.723329937418136,122684000000.0,195591000000.0,-72907000000.0
2015-09-01,-99.9999999778959,4.281562802712302,3.467905025840761,0.813657776871541,-100.00000000520693,-0.3007518796992481,0.2062242219722535,-0.5069761016715016,-99.99999999790846,4.466739056183441,6.480402717020949,-2.0136636608375085,-99.99999995722688,2.171591313634745,1.35196034249662,0.8196309711381251,-6.51538265954742,14707000000.0,12947000000.0,1760000000.0,-16.88072793210046,6.481916392672616,16.00600600600601,-9.524089613333395,14.023655320030404,30.25714285714286,24.21817103898029,6.038971818162569,-81.15901605650787,1.450820432001483,-5.616885984279785,7.0677064162812675,-119.7785845515102,-1.084394153701084,-6.774739898378902,5.690345744677819,-100.0000000024992,-0.500916310323763,1.225843668877993,-1.726759979201756,-5.739889302134893,32187000000.0,34532000000.0,-2345000000.0,-100.00000031683929,-10.55391674860701,-1.286764705882353,-9.267152042724657,-100.00000005604055,-3.27613104524181,3.270735524256651,-6.546866569498461,-99.99999989574317,20.05379959650303,17.12278841693725,2.931011179565779,22.004612376728083,-14.02260122201078,-9.88440676990786,-4.138194452102919,,-11.27354126865075,-18.49159980314423,7.21805853449348,-100.00000001500406,-1.251489868891538,-9.76707252514558,8.515582656254042,-8.464002697690098,43432000000.0,34541000000.0,8891000000.0,-99.9999999674137,6.486302920534299,-5.46377153646448,11.95007445699878,-99.9999999672204,4.712723485505989,-3.099689422081481,7.81241290758747,-6.398470305938808,124827000000.0,197212000000.0,-72385000000.0
2015-10-01,-100.00000000337413,-0.6130790190735695,5.726074996380484,-6.339154015454053,-99.99999997800232,1.335918982977807,2.226379794200187,-0.89046081122238,-100.00000000300528,-6.214041371637152,-9.919004658780459,3.7049632871433067,-100.00000006771931,-2.926829268292683,0.377945753668297,-3.30477502196098,-2.6454685890834218,15125000000.0,13215000000.0,1910000000.0,35.61900126249182,10.5866784296427,3.598239710069894,6.988438719572805,-70.16609844227986,-1.469620530818162,1.085789285288152,-2.555409816106314,-81.39194785246767,-1.918947320327135,-2.797791709553663,0.8788443892265281,-874.6686341851993,-3.701938353987925,-3.893070334804049,0.19113198081612426,-99.99999995287531,9.3688605108055,6.532269554067531,2.83659095673797,-7.53545378128474,34100000000.0,36494000000.0,-2394000000.0,-99.99999956671586,14.10773176987908,-0.1551831160769708,14.262914885956052,-100.00000014490438,-7.459677419354839,5.334141536596454,-12.793818955951293,-99.99999998612998,2.739188886399283,0.826025459688826,1.9131634267104567,-365.7913109288359,8.63691497544524,14.1202880536561,-5.48337307821086,,1.408664225916063,21.7392397505357,-20.330575524619636,-100.00000006917182,-5.446590223295112,16.57377530067468,-22.02036552396979,-16.054450748407334,43352000000.0,36763000000.0,6589000000.0,-100.00000000652396,-1.318167322206867,2.764948196230183,-4.08311551843705,-99.99999989166957,14.70368835474513,9.175465057817998,5.528223296927132,-10.407326934184113,130300000000.0,200667000000.0,-70367000000.0
2015-11-01,-100.00000009013252,-13.97594865723721,-10.0513522766176,-3.92459638061961,-99.99999996309032,2.062513289389751,-11.67642752562225,13.738940815012,-99.99999999891688,2.29149431028831,8.94784687898673,-6.656352568698421,-100.00000036886863,-13.99856424982053,-6.024363233665559,-7.9742010161549715,-3.625795737614168,13928000000.0,12459000000.0,1469000000.0,29.15694712050072,-11.40805743917032,-1.924037981009495,-9.484019458160825,684.1241572319045,-4.096170970614426,-5.512275731822474,1.4161047612080484,-485.33869261125045,-8.855452555084549,-4.043126684636119,-4.812325870448429,-26.935360857631995,-8.249463784853983,3.690701233234315,-11.940165018088297,-100.00000006299612,-11.97934209049063,-11.01972584419926,-0.95961624629137,-3.7618041749503006,30981000000.0,33389000000.0,-2408000000.0,-100.00000017729182,-5.394990366088632,-2.7976375505129,-2.597352815575732,-99.99999977771463,11.50326797385621,-7.423392317652136,18.926660291508345,-100.00000004249299,-7.709503298620577,-5.908759328881656,-1.800743969738921,516.5719001904215,-5.480856556590222,-0.1148995039351392,-5.365957052655083,,1.01059661718319,-13.04432436000275,14.05492097718594,-99.99999994788253,4.037019307483644,-17.48867639657776,21.525695704061402,-5.290960029085312,44285000000.0,34050000000.0,10235000000.0,-100.00000004075518,-7.55682430248842,2.447616155481324,-10.004440457969743,-100.00000008005539,-11.0340342510297,-6.418374395579093,-4.615659855450607,-10.644567492540414,120385000000.0,187329000000.0,-66944000000.0
2015-12-01,-99.99999987528578,21.56308851224105,-16.03866940701835,37.6017579192594,-99.99999990707565,6.354166666666667,11.93535018648985,-5.581183519823184,-99.99999999406344,13.5014980187494,14.64772536040837,-1.1462273416589692,-99.99999983833399,6.135225375626043,-1.979731322177704,8.114956697803747,-2.5279106858054234,12223000000.0,11655000000.0,568000000.0,-184.58583756335693,6.978838361098604,2.929936305732484,4.048902055366121,-11.836751920317434,-16.10956360259981,-15.66520924422236,-0.4443543583774492,-1351.0244820150128,15.63426351834815,14.17870518994114,1.4555583284070117,-3.1571149825409983,7.147994964934364,4.844170500911537,2.303824464022827,-99.99999999074095,1.792091836734694,5.455775155932968,-3.663683319198274,-8.650630683484895,31141000000.0,32683000000.0,-1542000000.0,-99.99999966333738,11.5071283095723,-3.070035177486409,14.577163487058709,-100.00000018635586,-8.948808128175068,4.351204351204351,-13.300012479379419,-100.00000006174412,-9.806817510486205,-9.36307251908397,-0.44374499140223556,11.694825337847558,-4.894580048863689,6.029552805913266,-10.924132854776953,,-4.429488536338999,6.093531144973884,-10.523019681312883,-100.00000014687052,-11.53374233128834,-18.29826166514181,6.764519333853469,-14.735232576854983,42380000000.0,35462000000.0,6918000000.0,-100.00000000233284,-0.4369865408145429,-7.440123310410244,7.003136769595701,-99.99999999737221,0.3736192332683561,13.79098234606631,-13.417363112797954,-10.323299388392925,119939000000.0,185049000000.0,-65110000000.0
2016-01-01,-100.00000024506292,-33.03938509205744,-2.638259292837715,-30.40112579921972,-100.0000000019654,-0.1175318315377081,-16.04961125509071,15.932079423553002,-100.00000001204879,-24.08262225727807,-31.16644037527675,7.083818117998678,-100.00000084526171,-24.5379473063311,-15.36427025727338,-9.173677049057721,2.5120385232744846,12773000000.0,10807000000.0,1966000000.0,15.709781713757852,-21.71717171717172,-23.63861386138614,1.9214421442144207,14.990082264352766,1.342003320420587,0.4295659902236706,0.9124373301969164,-2.7037084513722442,-6.413259668508287,-15.55763823805061,9.144378569542322,28.040141014107235,-12.0500125870605,-13.33112527945682,1.28111269239632,-100.00000006020564,-10.68228807718815,-7.268581201453716,-3.4137068757344347,-7.027454524912436,24687000000.0,28730000000.0,-4043000000.0,-100.00000089991002,-24.65753424657534,-0.8578027053777632,-23.799731541197577,-99.99990271537786,4238.690987124464,5062.546537602383,-823.8555504779188,-100.00000001922531,-3.085085478483003,-5.941571259376234,2.856485780893231,-26.15576163310055,-11.75675818957617,-2.450002049562988,-9.306756140013182,-100.00000013500447,-21.04205639176172,-8.926984124598007,-12.115072267163711,-100.00000044984007,-26.36962552011096,2.053004852556924,-28.422630372667886,-19.609799357055756,36260000000.0,31322000000.0,4938000000.0,-100.00000004737302,-8.169475655430713,-0.8070197911996413,-7.362455864231071,-100.00000015049349,-19.42871014727302,-26.287907454457,6.85919730718398,-10.711214025802185,107968000000.0,171007000000.0,-63039000000.0
2016-02-01,-259.2375125692384,18.73109094144866,0.2979793276841419,18.433111613764517,-59.40380466758187,-5.824671504216513,-5.578831312017641,-0.2458401921988722,81.94053357433731,-28.15364907703115,-16.87206233840085,-11.281586738630303,169.66717266692348,21.36529442417926,-1.590909090909091,22.95620351508835,8.344570476719282,13659000000.0,11918000000.0,1741000000.0,106.21863799283156,13.9247311827957,23.27390599675851,-9.349174813962811,266.0180611790642,15.27645051194539,12.35988200589971,2.91656850604568,-84.38473804849882,-1.553792386889582,-4.904273029966704,3.3504806430771215,-197.9615120893956,7.928632764049232,-2.780166236744053,10.708799000793285,-71.42717216428673,-4.769921436588103,-9.198493813878429,4.428572377290326,-2.5730718778379513,28966000000.0,30539000000.0,-1573000000.0,-89.47505827505827,-0.7272727272727273,-10.8153078202995,10.088035093026773,-22.627986679242206,2.770262583896767,-15.60007500036058,18.370337584257346,760.3772918839068,12.01000270343336,13.34732423924449,-1.33732153581113,-34.4319659678917,-4.381994377891944,-10.06089276393012,5.678898386038176,-7.152736815697369,5.0317374661896,-8.278184890861185,13.309922357050786,136.64080694819992,34.07110901813045,6.291148500365764,27.779960517764685,-13.37528935185185,35925000000.0,29163000000.0,6762000000.0,-14006.167277789762,20.96609737445832,-9.549945115257959,30.51604248971628,-6141.230415787887,29.94877975293763,18.16515107069522,11.783628682242409,-4.076797454751613,113363000000.0,173210000000.0,-59847000000.0
2016-03-01,-50.87706900526585,19.8531064977891,11.42883669111503,8.424269806674069,-55.395100526295884,7.663473552686381,17.5852405418029,-9.92176698911652,-287.567010783688,27.43556245737714,39.15218367216058,-11.71662121478344,-97.50886567116709,0.25762129669386,3.695150115473441,-3.437528818779581,4.775424037271603,14393000000.0,12361000000.0,2032000000.0,-3.282935386686281,9.863142991977348,5.942676834078359,3.9204661578989892,-66.41403655711504,3.351492183799147,3.898661065896561,-0.5471688820974139,10.293109683416478,10.13192612137203,-0.196950908162521,10.328877029534551,-63.31932217862444,4.402404526166902,11.06525157232704,-6.662847046160139,-6.938242111715375,20.67619328226282,15.3436018957346,5.332591386528218,-7.853234631477313,31493000000.0,32214000000.0,-721000000.0,442.01996563107684,14.85551485551486,8.097014925373134,6.758499930141726,-68.82130697989932,6.362857582874524,13.9634636088658,-7.600606025991276,-2.363165286430413,6.534725155373197,6.455594642967352,0.07913051240584501,-152.3353791098715,-0.6463785269726303,12.35001147268825,-12.996389999660881,15.042826782003793,20.85548052686114,6.717209313570532,14.138271213290608,-43.866415627244116,7.3410607657183,3.940123881624226,3.400936884094074,-8.160519402857568,43002000000.0,33344000000.0,9658000000.0,-89.67056105497248,0.9904119692340112,15.36264991433467,-14.372237945100657,19.405818988476042,3.439214777030682,13.28120151430522,-9.841986737274539,-6.1611551698339095,125425000000.0,183545000000.0,-58120000000.0
2016-04-01,-63.891092556700734,-3.876938469234617,-8.656890518246959,4.779952049012342,-37.621755824359816,-2.088974854932302,-9.13604766633565,7.047072811403347,-65.96087050570448,7.473339437001122,-2.580114910744462,10.053454347745584,-178.59518333465513,5.524625267665953,3.034521158129176,2.4901041095367766,12.439024390243913,14291000000.0,12099000000.0,2192000000.0,-139.3658193517957,3.13573883161512,-3.251427153139737,6.387165984754857,-119.81347845906114,1.7417210954509,1.554011370814908,0.187709724635992,17.969441028908427,-9.056061332055583,-6.051746820640257,-3.004314511415326,-27.110631629662475,-2.828111769686706,-4.317819854892939,1.4897080852062325,-50.9159859135825,-3.912592321308674,-1.548169344779514,-2.36442297652916,-7.8371902581056085,30387000000.0,33384000000.0,-2997000000.0,-93.7850360882903,-0.6378454996456414,-1.967552640662755,1.3297071410171135,-44.23514400126693,-10.26221126218864,1.133937140115163,-11.396148402303803,-107.21221705731617,0.4474399637516991,-0.3942257522175199,0.8416657159692189,74.61134997235868,-9.669317706153201,-5.67947531990829,-3.989842386244911,-229.89683139178933,-1.786779337782552,-8.541852858849571,6.755073521067019,-128.50739804130873,2.323298429319372,4.270816090051316,-1.9475176607319438,-11.120245770412362,41082000000.0,32389000000.0,8693000000.0,77.30259486441489,-18.57589984350548,-8.242574257425742,-10.333325586079736,-214.01872342358197,-6.35833831440526,-10.17367008163042,3.8153317672251594,-7.675008559778385,118645000000.0,179136000000.0,-60491000000.0
2016-05-01,34.291928432771826,14.29221962008847,6.020249931588069,8.271969688500402,-105.49736769592113,0.7704464638482813,5.85792349726776,-5.0874770334194785,-26.19323905929215,5.411874808775624,3.18381442729975,2.228060381475874,163.63236235595383,11.64772727272727,-3.161307754660902,14.809035027388171,12.837560535171955,13747000000.0,12066000000.0,1681000000.0,-149.5649280120211,-4.28987921699292,1.103129810159056,-5.393009027151976,21.064684461463344,-4.595112062169163,-2.338890271211744,-2.2562217909574187,326.8339152062167,7.352236804291599,10.05912556402676,-2.7068887597351603,-112.39829706717124,0.3311258278145695,3.023857961901239,-2.6927321340866697,-628.0459916147885,-5.685427518739677,4.583395438962588,-10.268822957702266,0.5313020099859234,31410000000.0,32695000000.0,-1285000000.0,-80.56526390870185,1.925820256776034,0.6338028169014085,1.2920174398746256,32.95106517080559,13.94277070465146,4.123112143075313,9.819658561576148,-658.2218212574006,-4.285311530871159,-4.99388859786974,0.7085770669985809,402.25902672001484,13.82515118581687,-7.127915669343721,20.95306685516059,381.7035598400409,20.03744608774533,11.25325484681813,8.7841912409272,65.34687994669484,8.522545570834666,-11.09699952373393,19.619545094568593,-6.126113355541385,39734000000.0,33025000000.0,6709000000.0,47.40765620316145,13.37689794349414,8.274885352036687,5.102012591457452,-104.93745382127217,0.8298093034389212,7.861673578921688,-7.031864275482767,-6.597696662112041,119625000000.0,188698000000.0,-69073000000.0
2016-06-01,-127.74258915096388,-4.729922021742843,14.07553987782844,-18.805461899571284,-243.2073407491257,-8.900215643991373,-5.471814990708239,-3.428400653283134,29.08395812349438,0.5093620169597632,0.3018331588559377,0.20752885810382554,-125.2397247395931,1.09051254089422,2.845982142857143,-1.7554696019629228,3.5951683224930253,14494000000.0,12556000000.0,1938000000.0,-327.84256841698095,4.003481288076588,1.471707688403958,2.53177359967263,-22.897315298634958,10.95502301971432,6.43312101910828,4.5219020006060395,-223.01838714634866,1.128809173247669,9.319997172545415,-8.191187999297746,113.09110316065932,12.68021538996005,8.562965622475541,4.117249767484509,320.0148246987129,9.773018118138344,6.498966721299793,3.2740513968385514,-5.367139598945525,31949000000.0,33338000000.0,-1389000000.0,-126.7111300501842,-5.388383484954514,4.933519944016795,-10.321903428971309,-97.9579594668998,0.1938250352912022,1.991598433606266,-1.7977733983150639,15.363736967790764,4.977908689248895,4.300680022054769,0.6772286671941252,-191.83960250194409,2.111927346044105,3.217856773619102,-1.105929427574997,-44.963914082917114,-4.896250033755063,-6.164270017268832,1.2680199835137689,-376.6476016984341,2.077501105053779,9.875,-7.797498894946221,-2.8912039523144695,45209000000.0,33890000000.0,11319000000.0,-272.89890776984345,2.57105724134034,0.5668016194331984,2.0042556219071415,-23.697739706682498,6.5601012898631,12.33813966638394,-5.77803837652084,-4.435311373220074,125098000000.0,193890000000.0,-68792000000.0
2016-07-01,-56.09214479834528,-2.449516071215199,-7.647635568293235,5.198119497078036,-85.07402565407462,-1.011405207660856,9.043250327653997,-10.054655535314852,20.327435319508357,2.295518246935251,0.7999268638295927,1.4955913831056582,198.22864773345339,-18.48256023013305,-9.007053716766142,-9.475506513366907,-13.250627901666789,11398000000.0,10386000000.0,1012000000.0,200.41024594346362,4.895397489539749,-0.725181295323831,5.62057878486358,156.37143318953565,-15.83147143313118,-11.59784560143627,-4.23362583169491,-200.50303106536927,-4.226594899849996,-5.185735993016715,0.9591410931667195,75.11247705748036,-26.53769076614768,-25.44853245142621,-1.0891583147214696,158.55846824720567,-8.540925266903916,-3.439277350284376,-5.101647916619539,-8.934361044840033,29773000000.0,32455000000.0,-2682000000.0,-325.4777236338322,23.96449704142012,-4.701567189063021,28.66606423048314,-489.8863338812106,-0.5088002120000883,-0.306044376434583,-0.2027558355655053,163.97245317880245,-11.33557800224467,-8.299559471365638,-3.0360185308790317,69.68311208409335,-6.542509099566032,-1.8607931316435,-4.681715967922532,133.67877469956088,-4.229450499837417,-19.34315929591472,15.113708796077304,-367.147694972464,-4.777713625866051,2.096538274012677,-6.874251899878727,-10.534838935574232,40882000000.0,33372000000.0,7510000000.0,-2114.8148148148143,-5.993829881004848,-0.4459308807134894,-5.547899000291358,246.15241141341318,-23.61503044705183,-23.84859314441033,0.23356269735850077,-6.746223467645828,115810000000.0,187009000000.0,-71199000000.0
2016-08-01,-124.39153159122502,4.011513963743263,9.522253981216823,-5.51074001747356,-242.52931720759338,8.195652173913043,12.21955128205128,-4.023899108138236,191.2506789033483,4.523439186533746,4.853679182538243,-0.3302399960044964,-608.543875393578,34.27437141596824,25.73047107930829,8.543900336659949,16.63654437014277,12907000000.0,11604000000.0,1303000000.0,-23.027578853975207,-12.88392500997208,-11.61209068010076,-1.2718343298713197,-103.28551203843755,0.5182657059790166,3.019225561873815,-2.5009598558947985,-93.81700345768247,-0.4560530679933665,-0.02727861697411941,-0.42877445101924705,207.15244990032517,33.75301647256321,37.35166906953532,-3.5986525969721086,-923.354735068687,12.72641889172145,1.780888365324648,10.945530526396801,4.634138475926353,32446000000.0,35270000000.0,-2824000000.0,-140.86925715990452,-2.744630071599045,15.2554233729881,-18.000053444587145,-196.41303958031023,4.362012403279722,-0.7299270072992701,5.091939410578991,-128.8182861546968,2.658227848101266,5.854470919805278,-3.196243071704012,696.621805190888,11.06603689620143,-1.95522988062829,13.02126677682972,-147.8576516049948,4.996750125445923,21.07951405409089,-16.082763928644965,-82.85809415818889,-1.591632560254661,13.97644062400509,-15.56807318425975,2.6031145319252325,40125000000.0,35104000000.0,5021000000.0,-433.36433405312516,9.851148616971402,3.570984198083862,6.280164418887541,-1148.1382461598291,19.98833365739841,11.43499239870447,8.55334125869394,-0.12634084314172567,122529000000.0,199512000000.0,-76983000000.0
2016-09-01,-262.69268114712173,-6.965789318730495,-6.613973603758109,-0.3518157149723864,153.86779184247538,-0.7635121559172192,-9.871474473402357,9.107962317485137,-163.91539198626745,-2.854933776763349,3.082157221733677,-5.937090998497026,-472.14514982443296,-8.081471747700395,-6.260374673938819,-1.8210970737615755,-1.196709050112188,14531000000.0,12682000000.0,1849000000.0,240.47950841429105,22.06959706959707,20.54716443431177,1.5224326352852984,-44.09920334091425,16.91398390342052,11.27612038375608,5.637863519664439,272.5585289646059,5.405155259382665,8.639448821583274,-3.234293562200609,29.486296230610854,-1.404141826168811,-8.776746063786838,7.372604237618027,178.0122016538859,-1.392608462774505,0.2723311546840959,-1.6649396174586009,1.5969180103768688,32701000000.0,35154000000.0,-2453000000.0,-100.87194680486225,0.09202453987730061,-0.06071645415907711,0.15274099403637773,-349.3565253605068,8.16924654067183,4.505157780687102,3.664088759984728,-39.865828757998045,12.05918618988903,8.967687280648676,3.0914989092403538,-62.33227629493761,-5.281994684569723,-11.63433961462472,6.352344930054997,-56.35403589900388,-4.920445775026288,-22.50383278703493,17.583387012008643,-748.641551506616,8.117683302526187,-8.282122905027933,16.39980620755412,-5.954135199852639,40846000000.0,33988000000.0,6858000000.0,-43.00318828476425,3.696985862896772,1.021143680922633,2.675842181974139,-265.9089491541407,-7.81883001134338,-7.206833145500919,-0.6119968658424604,-0.31723905885745474,124431000000.0,191137000000.0,-66706000000.0
2016-10-01,2052.4472573839657,-13.19620253164557,-5.198019801980198,-7.998182729665372,-324.3068663501165,-2.996558007693865,0.03961180431768667,-3.0361698120115514,-42.06528398069774,-3.600087221979939,-10.02657156842179,6.4264843464418515,-65.80891112699548,-1.000714796283059,-8.601062484189223,7.600347687906163,-7.180165289256202,14039000000.0,12291000000.0,1748000000.0,-148.540103775944,-5.138784696174044,-3.995271867612293,-1.143512828561751,353.04632051102976,-6.658061740346348,-5.102161332231015,-1.555900408115333,-234.07198573331075,2.572770777538745,8.307170664322491,-5.734399886783747,-137.39549958904956,1.384358341952423,1.849884935386794,-0.4655265934343711,-99.42022506145514,0.05431830526887561,-3.306626833242803,3.3609451385116786,-4.410557184750729,32596000000.0,34414000000.0,-1818000000.0,-35.047343095151874,9.163346613545817,0.4556500607533414,8.707696552792475,-43.01382162676569,-4.25098508026143,0.4935431701778969,-4.744528250439327,-152.42279983582478,-1.435959507042254,-2.104620168813861,0.6686606617716069,8.86072311361692,9.402208096977958,33.04443365244527,-23.642225555467313,1119.6579195115573,17.18088479071144,22.68602989881266,-5.505145108101221,88.33565719323767,-10.25787149166548,1.142074006395614,-11.399945498061093,-3.1578704558036574,41983000000.0,35050000000.0,6933000000.0,556.0630739920807,-8.648009054429467,4.084909026043525,-12.732918080472992,26.43180098220279,18.59013799771469,8.821273331628738,9.768864666085953,-1.4274750575594797,128440000000.0,197383000000.0,-68943000000.0
2016-11-01,-230.58212783027003,18.2500911410864,0.7495999326202308,17.50049120846617,362.48033791882125,9.538718430390315,2.276776875866165,7.2619415545241495,312.7400956892709,9.457915808998168,16.94709763660809,-7.4891818276099205,-113.41034897713598,1.877256317689531,15.27816219208414,-13.40090587439461,4.279149913842617,14524000000.0,13066000000.0,1458000000.0,-59.7933896866281,-4.586793198892843,3.619798079290815,-8.206591278183659,-247.4122468611281,6.038257663056004,6.285003111387679,-0.24674544833167555,59.553433637306185,-14.12917861575996,-3.023363673256421,-11.105814942503539,-172.3914462842345,5.971906144549949,10.09820109498566,-4.126294950435711,-112.94100547433432,1.550247315719628,3.56014324836739,-2.009895932647762,10.855040185920405,34344000000.0,35199000000.0,-855000000.0,-20.382810620036906,-4.295339696799551,-5.926821892954339,1.6314821961547885,-111.67140812687337,-1.342593353156676,3.032151118585963,-4.374744471742639,-119.33161112451103,1.490371197320681,-0.3743831187248284,1.8647543160455093,-102.64871180321083,0.14517209453146,-17.62942429701857,17.77459639155003,-961.7927778576698,-8.709248660158654,-1.297170160250615,-7.412078499908039,213.02615949454312,12.63692649626925,8.912978018669076,3.7239484776001746,2.3122953596025786,45309000000.0,37241000000.0,8068000000.0,-185.85064442677498,6.487582361885454,-1.171093973150528,7.658676335035982,-92.34237330191158,-0.8449451526830714,-0.00587406015037594,-0.8390710925326954,2.200440254184488,123034000000.0,196577000000.0,-73543000000.0
2016-12-01,-108.00663018770993,-1.726476754223702,0.660424678147467,-2.386901432371169,210.07596961215506,19.70274390243902,9.67866821525358,10.02407568718544,-40.55170568640637,8.026410278930156,12.62186247732212,-4.595452198391964,278.31518149428445,23.21048901488306,-2.97719087635054,26.1876798912336,-2.3480323979383155,11936000000.0,11205000000.0,731000000.0,-73.87163616432497,1.823456278491504,-3.136882129277567,4.960338407769071,5.706816022328209,-17.02890675940013,-14.66042154566745,-2.3684852137326793,28.42152061528518,20.07775894726348,3.57495142729039,16.50280751997309,-66.33049792840322,2.406694312796209,0.8998342410608572,1.5068600717353515,-61.88249569032488,0.6831006831006831,1.668022782750203,-0.9849220996495199,6.599017372595606,33196000000.0,34132000000.0,-936000000.0,80.2293252893824,20.73921971252567,0.03214400514304082,20.70707570738263,-133.14046450564163,2.965676581395833,2.307971118418136,0.657705462977697,24.167480614350524,-12.17687823121769,-9.520013665091385,-2.6568645661263055,-152.16229103171975,2.553125089868768,-6.236823573545575,8.789948663414343,-341.3282224046187,10.68960594636327,-4.500942682818999,15.19054862918227,-50.63050095212389,-5.69415081042988,-19.21481891069947,13.52066810026959,6.344974044360541,45069000000.0,38304000000.0,6765000000.0,791.9301919720768,-3.89761489237929,-0.7572254335260116,-3.1403894588532784,54.05305270821008,0.575571834354911,9.028960817717206,-8.453388983362295,5.588674242740055,126642000000.0,189048000000.0,-62406000000.0
2017-01-01,-80.43988308618349,-6.462542351612498,5.738726019433602,-12.201268371046101,9760.023347129361,-11.58866602992677,-8.048005647723262,-3.5406603822035088,-42.759598210127706,-13.78498974160318,-22.34849825927893,8.56350851767575,-11.273579861802464,-21.77164222030486,-12.64538480574115,-9.126257414563709,7.8055272841149215,13770000000.0,11912000000.0,1858000000.0,-65.70406337848198,-7.448107448107448,-7.090284592737978,-0.35782285536947,398.7217034951625,6.692861820563196,6.984083424807903,-0.2912216042447069,11.52433771930954,-7.152345371523454,-6.851173126316701,-0.3011722452067529,-74.37584233689205,-3.087714223732736,-6.375655167018697,3.2879409432859608,-45.323437053953775,-5.84070796460177,-0.740296118447379,-5.100411846154391,10.649329606675572,27316000000.0,31675000000.0,-4359000000.0,-19.30272108843536,-19.89795918367347,-2.120822622107969,-17.777136561565502,-99.70392798759772,12.54957770509301,6.732798434043247,5.8167792710497634,-310.9103158546392,6.506763527054108,4.071487005223082,2.4352765218310264,-139.073324518363,4.593756280252316,9.912179006489184,-5.318422726236868,-111.73483716364807,2.46925105345624,12.2138468657481,-9.744595812291859,-54.60191602426292,-11.97130473770737,15.22929500342231,-27.20059974112968,11.02316602316602,40257000000.0,37645000000.0,2612000000.0,-27.385751056286743,-5.932203389830508,-5.410915021259246,-0.5212883685712617,-34.35681992406543,-12.7536231884058,-13.30280172413793,0.5491785357321302,8.78964137522229,117458000000.0,191252000000.0,-73794000000.0
